order_item_id,order_id,item_id,quantity,unit_price
60999,20265,1934,1,173.62
61000,20265,821,1,324.02
61001,20266,2559,2,672.13
61002,20266,1720,3,273.77
61003,20266,2026,3,55.7
61004,20266,1616,1,504.08
61005,20267,297,3,347.59
61006,20267,1766,1,764.46
61007,20267,1436,3,366.55
61008,20267,2689,2,652.77
61009,20268,1698,1,261.77
61010,20268,2882,3,650.19
61011,20268,983,2,435.4
61012,20268,783,1,58.9
61013,20269,551,3,478.58
61014,20269,203,3,653.6
61015,20269,2600,3,507.92
61016,20270,1835,3,594.01
61017,20270,1968,3,380.62
61018,20270,2773,3,692.3
61019,20270,262,1,575.66
61020,20271,1097,1,201.49
61021,20271,1481,3,653.38
61022,20271,2403,2,115.15
61023,20272,2124,2,620.37
61024,20272,1129,2,573.86
61025,20273,1339,2,233.97
61026,20273,1126,2,667.4
61027,20273,1740,2,105.77
61028,20274,1937,2,71.04
61029,20274,1536,3,388.2
61030,20274,2805,3,717.05
61031,20275,66,3,99.21
61032,20275,1212,3,120.86
61033,20275,314,1,208.64
61034,20275,2354,2,754.95
61035,20276,2741,1,498.72
61036,20276,493,1,192.33
61037,20276,218,1,660.52
61038,20276,1046,2,764.44
61039,20277,2464,3,389.2
61040,20277,2064,2,700.16
61041,20277,187,1,51.65
61042,20277,2276,3,203.17
61043,20278,2758,1,292.82
61044,20278,2826,2,408.48
61045,20278,2469,3,495.06
61046,20279,2450,1,254.34
61047,20279,2631,2,739.08
61048,20280,1034,1,317.07
61049,20280,1458,2,708.79
61050,20280,683,2,192.66
61051,20281,1827,1,562.22
61052,20281,2424,3,364.7
61053,20281,2080,3,372.04
61054,20282,2338,3,224.5
61055,20282,2861,3,610.95
61056,20282,1589,3,118.82
61057,20283,1166,2,117.24
61058,20283,1217,1,285.46
61059,20284,561,2,517.39
61060,20284,1361,1,453.15
61061,20284,1364,2,750.13
61062,20285,1032,3,623.61
61063,20285,2234,1,56.84
61064,20285,1370,1,708.71
61065,20286,1560,2,754.19
61066,20286,1682,2,439.81
61067,20286,2272,3,349.41
61068,20287,513,3,667.73
61069,20287,468,3,110.17
61070,20287,327,1,517.41
61071,20288,2672,3,264.71
61072,20288,405,2,364.32
61073,20288,486,3,748.14
61074,20289,1384,1,57.02
61075,20289,2137,2,536.47
61076,20289,1155,2,114.3
61077,20289,2347,1,103.54
61078,20290,812,3,102.81
61079,20290,219,3,606.81
61080,20290,6,1,298.38
61081,20291,553,3,630.37
61082,20291,2767,3,315.21
61083,20291,354,2,650.64
61084,20291,368,2,438.31
61085,20292,2535,3,787.55
61086,20292,2022,3,217.16
61087,20292,2150,3,177.67
61088,20293,1596,2,175.82
61089,20293,2962,1,455.28
61090,20294,1896,3,253.32
61091,20294,421,2,554.89
61092,20294,1152,1,363.75
61093,20294,932,2,161.25
61094,20295,1296,2,231.0
61095,20295,2304,3,90.5
61096,20296,881,1,393.93
61097,20296,907,1,399.01
61098,20297,1232,3,405.49
61099,20297,1672,3,532.99
61100,20297,1828,3,298.41
61101,20297,2787,2,767.9
61102,20298,888,3,602.13
61103,20298,1740,1,105.77
61104,20299,592,3,372.55
61105,20299,1882,1,165.88
61106,20300,554,3,410.69
61107,20300,2835,2,155.17
61108,20300,1946,2,298.49
61109,20300,2610,1,564.72
61110,20301,74,3,183.19
61111,20301,2422,2,498.38
61112,20301,2394,1,714.01
61113,20301,2797,1,525.78
61114,20302,388,3,704.56
61115,20302,1511,1,262.86
61116,20302,2196,2,114.2
61117,20302,555,2,539.19
61118,20303,974,3,795.75
61119,20303,2594,3,146.38
61120,20303,1575,2,227.3
61121,20303,395,2,348.41
61122,20304,2964,1,646.67
61123,20304,2269,3,342.82
61124,20304,1123,1,273.07
61125,20304,124,2,761.35
61126,20305,1676,2,605.44
61127,20305,2426,3,767.24
61128,20306,1601,1,397.74
61129,20306,2752,1,554.73
61130,20306,2823,3,172.16
61131,20306,1528,1,393.37
61132,20307,1611,1,432.21
61133,20307,1619,3,348.25
61134,20307,1261,2,722.24
61135,20308,1850,2,464.11
61136,20308,1388,3,775.47
61137,20308,875,3,488.82
61138,20309,1321,2,752.62
61139,20309,1620,1,707.0
61140,20309,740,2,583.83
61141,20310,1364,1,750.13
61142,20310,326,3,500.63
61143,20310,44,1,144.64
61144,20310,1627,1,51.18
61145,20311,1629,2,177.98
61146,20311,1906,1,363.99
61147,20312,2442,2,451.6
61148,20312,49,2,639.91
61149,20313,1401,1,421.68
61150,20313,2880,3,199.01
61151,20314,1585,3,506.05
61152,20314,1717,1,67.27
61153,20315,1709,3,495.04
61154,20315,564,2,701.56
61155,20315,840,3,392.14
61156,20316,1507,3,296.63
61157,20316,2744,2,794.18
61158,20316,372,2,481.18
61159,20316,951,2,635.96
61160,20317,1436,2,366.55
61161,20317,2756,1,624.82
61162,20317,1246,1,741.3
61163,20318,2033,1,466.8
61164,20318,2465,2,628.4
61165,20319,2238,1,394.61
61166,20319,1533,2,358.46
61167,20319,2890,2,106.15
61168,20319,2716,2,407.73
61169,20320,375,1,707.08
61170,20320,756,1,771.3
61171,20320,1168,3,783.89
61172,20320,1716,1,416.91
61173,20321,63,2,190.95
61174,20321,1582,1,612.91
61175,20322,1144,2,513.5
61176,20322,699,1,509.95
61177,20322,482,1,488.52
61178,20323,2279,3,309.38
61179,20323,854,1,569.27
61180,20324,2147,1,310.72
61181,20324,841,1,663.35
61182,20324,2971,2,469.25
61183,20325,1486,2,138.94
61184,20325,1263,3,771.99
61185,20325,425,1,523.46
61186,20326,795,1,75.53
61187,20326,2052,1,119.58
61188,20326,1891,1,511.77
61189,20326,933,2,513.97
61190,20327,2995,1,772.7
61191,20327,1790,3,198.16
61192,20327,2753,1,306.82
61193,20327,1270,3,300.96
61194,20328,123,1,175.27
61195,20328,2390,1,765.14
61196,20328,1900,2,660.99
61197,20329,619,3,672.42
61198,20329,2632,1,80.48
61199,20329,524,2,683.64
61200,20329,1867,3,421.97
61201,20330,1437,3,638.95
61202,20330,1940,1,230.25
61203,20330,142,3,271.51
61204,20330,1140,1,325.7
61205,20331,1216,2,112.47
61206,20331,596,1,624.08
61207,20332,568,1,461.6
61208,20332,386,2,187.09
61209,20332,1086,1,250.95
61210,20332,325,3,700.48
61211,20333,2698,3,371.44
61212,20333,2876,3,704.98
61213,20333,1803,3,613.32
61214,20334,2304,2,90.5
61215,20334,1082,2,360.74
61216,20334,2222,1,694.49
61217,20334,810,2,213.79
61218,20335,1632,1,200.71
61219,20335,1654,1,525.33
61220,20335,1645,3,548.81
61221,20336,2329,2,143.23
61222,20336,571,3,241.59
61223,20336,1733,1,275.45
61224,20337,147,2,592.67
61225,20337,2107,1,662.11
61226,20338,502,2,509.78
61227,20338,2130,3,160.47
61228,20339,1725,3,615.13
61229,20339,2047,3,627.79
61230,20339,596,1,624.08
61231,20339,99,3,270.34
61232,20340,2247,1,750.68
61233,20340,929,1,393.51
61234,20340,1687,1,499.16
61235,20340,1329,3,699.76
61236,20341,2346,1,294.34
61237,20341,2963,1,291.25
61238,20341,1770,1,758.65
61239,20341,2299,1,421.2
61240,20342,849,3,232.73
61241,20342,1084,3,520.88
61242,20342,1452,3,196.99
61243,20342,1696,2,366.83
61244,20343,2217,1,439.87
61245,20343,1443,1,569.92
61246,20344,1881,2,661.6
61247,20344,318,1,493.09
61248,20344,2067,1,311.42
61249,20345,1283,3,783.3
61250,20345,1206,1,748.0
61251,20345,2559,1,672.13
61252,20345,2103,1,753.28
61253,20346,2524,3,733.28
61254,20346,2125,2,541.47
61255,20347,475,2,440.85
61256,20347,943,3,535.43
61257,20347,2161,1,418.0
61258,20347,1039,1,423.6
61259,20348,2477,1,396.03
61260,20348,716,1,449.56
61261,20348,2297,1,147.29
61262,20348,2459,2,332.44
61263,20349,510,1,746.3
61264,20349,2525,3,505.08
61265,20350,908,1,181.45
61266,20350,484,1,566.3
61267,20350,1558,1,661.72
61268,20350,33,1,398.79
61269,20351,1359,1,684.71
61270,20351,2167,3,544.53
61271,20351,382,2,575.61
61272,20352,1133,2,643.26
61273,20352,2221,2,681.29
61274,20353,529,3,438.21
61275,20353,2078,3,490.15
61276,20354,1389,3,728.38
61277,20354,1579,1,604.44
61278,20355,2812,2,186.19
61279,20355,2168,1,73.18
61280,20355,1007,1,761.59
61281,20355,685,3,666.6
61282,20356,238,3,361.95
61283,20356,92,1,724.77
61284,20356,1930,1,607.35
61285,20357,2473,3,77.38
61286,20357,2369,1,111.13
61287,20358,1044,2,417.69
61288,20358,2189,2,268.1
61289,20358,1236,1,88.19
61290,20359,1611,1,432.21
61291,20359,817,3,377.04
61292,20360,360,2,583.7
61293,20360,1239,2,223.93
61294,20361,1085,3,482.63
61295,20361,1043,1,644.55
61296,20361,989,2,634.11
61297,20362,2357,3,454.23
61298,20362,2274,3,74.21
61299,20362,206,3,200.67
61300,20363,2671,2,694.29
61301,20363,2729,2,777.83
61302,20364,538,3,416.21
61303,20364,327,3,517.41
61304,20365,2357,1,454.23
61305,20365,1658,3,600.71
61306,20365,2522,2,196.88
61307,20365,1677,3,479.63
61308,20366,1727,1,53.99
61309,20366,1145,1,116.8
61310,20366,2983,2,676.8
61311,20367,178,3,139.03
61312,20367,2672,2,264.71
61313,20367,2463,2,763.59
61314,20368,634,3,59.16
61315,20368,2217,2,439.87
61316,20369,598,1,163.97
61317,20369,1224,1,277.1
61318,20369,1800,1,170.23
61319,20370,306,3,785.44
61320,20370,2790,2,199.24
61321,20371,2599,2,326.85
61322,20371,1490,3,56.4
61323,20371,1572,2,336.78
61324,20371,2734,2,118.52
61325,20372,2807,2,56.4
61326,20372,1249,3,646.98
61327,20372,1327,3,621.46
61328,20372,2219,2,343.04
61329,20373,1984,3,790.86
61330,20373,2007,3,764.28
61331,20373,325,3,700.48
61332,20374,2756,1,624.82
61333,20374,1436,1,366.55
61334,20374,2187,1,765.26
61335,20374,1328,1,621.26
61336,20375,1935,1,196.05
61337,20375,774,1,307.14
61338,20375,1250,2,516.38
61339,20375,1431,3,145.76
61340,20376,2501,2,259.99
61341,20376,1505,2,785.13
61342,20376,485,2,236.54
61343,20377,1488,1,277.04
61344,20377,2749,1,519.44
61345,20377,2174,1,343.27
61346,20377,365,3,229.44
61347,20378,778,3,90.74
61348,20378,947,3,154.57
61349,20378,1191,3,208.53
61350,20378,2913,3,530.2
61351,20379,2938,3,529.59
61352,20379,1434,2,268.3
61353,20379,1063,3,732.79
61354,20380,2998,2,186.34
61355,20380,935,1,170.94
61356,20380,643,2,508.32
61357,20381,1846,2,205.19
61358,20381,330,2,62.42
61359,20381,731,2,196.75
61360,20382,684,2,631.65
61361,20382,2220,1,353.42
61362,20383,472,3,780.95
61363,20383,1501,1,219.12
61364,20383,511,3,650.76
61365,20383,254,3,534.92
61366,20384,1389,2,728.38
61367,20384,2796,3,642.6
61368,20384,857,3,587.9
61369,20385,353,1,210.84
61370,20385,2564,3,118.07
61371,20385,1569,1,299.03
61372,20386,497,3,50.54
61373,20386,2304,3,90.5
61374,20386,760,1,509.78
61375,20387,2012,1,442.38
61376,20387,280,1,125.03
61377,20387,2364,2,735.98
61378,20387,1057,1,290.36
61379,20388,1117,3,568.01
61380,20388,392,1,623.18
61381,20388,2225,3,433.64
61382,20389,2084,2,210.33
61383,20389,2900,3,440.47
61384,20389,1435,3,92.99
61385,20390,533,1,120.72
61386,20390,2387,1,758.58
61387,20391,294,2,540.43
61388,20391,370,2,310.61
61389,20392,974,3,795.75
61390,20392,2064,3,700.16
61391,20393,2263,2,425.64
61392,20393,252,3,698.71
61393,20393,660,1,360.53
61394,20394,2858,3,296.47
61395,20394,1537,3,396.63
61396,20394,1083,1,553.67
61397,20395,707,3,122.95
61398,20395,624,1,568.79
61399,20396,2277,3,743.13
61400,20396,729,2,617.81
61401,20397,674,1,304.36
61402,20397,2501,2,259.99
61403,20398,1836,2,82.86
61404,20398,1269,1,599.41
61405,20398,2594,3,146.38
61406,20399,1896,2,253.32
61407,20399,1303,3,585.76
61408,20399,2148,3,600.41
61409,20399,247,1,435.73
61410,20400,2749,3,519.44
61411,20400,2923,3,661.46
61412,20400,384,1,107.02
61413,20401,601,2,223.18
61414,20401,1957,3,768.51
61415,20401,2111,3,252.43
61416,20401,666,1,195.51
61417,20402,790,1,439.96
61418,20402,1090,2,683.09
61419,20403,1812,1,549.75
61420,20403,2314,2,383.01
61421,20403,1124,3,523.51
61422,20404,93,2,545.4
61423,20404,2249,2,129.07
61424,20404,2768,2,625.29
61425,20405,2673,1,742.93
61426,20405,784,3,336.5
61427,20406,861,1,398.16
61428,20406,218,1,660.52
61429,20406,2814,1,295.6
61430,20407,2805,1,717.05
61431,20407,199,3,597.87
61432,20408,2077,2,175.44
61433,20408,150,2,689.19
61434,20409,2430,3,430.62
61435,20409,701,3,129.45
61436,20409,214,1,89.8
61437,20409,1040,2,503.44
61438,20410,380,1,525.25
61439,20410,1219,2,208.3
61440,20411,2040,3,761.53
61441,20411,2468,2,470.66
61442,20412,77,1,690.37
61443,20412,2390,1,765.14
61444,20413,298,1,685.99
61445,20413,1130,2,365.65
61446,20413,916,2,402.62
61447,20414,1101,3,285.43
61448,20414,1859,2,667.95
61449,20415,2324,2,171.91
61450,20415,2266,2,636.79
61451,20416,2571,3,406.62
61452,20416,145,3,730.16
61453,20416,2294,2,659.47
61454,20417,146,1,161.86
61455,20417,1928,1,582.01
61456,20417,515,2,758.45
61457,20417,2533,1,92.04
61458,20418,1645,2,548.81
61459,20418,542,1,747.68
61460,20419,2538,3,437.26
61461,20419,482,1,488.52
61462,20419,8,3,666.25
61463,20420,2014,2,182.67
61464,20420,2875,2,140.21
61465,20421,267,1,647.58
61466,20421,2723,2,506.48
61467,20421,2127,1,781.3
61468,20422,2537,3,723.3
61469,20422,170,2,161.49
61470,20422,2749,3,519.44
61471,20422,2923,3,661.46
61472,20423,2277,2,743.13
61473,20423,1685,3,424.87
61474,20424,1676,1,605.44
61475,20424,756,1,771.3
61476,20424,1515,3,408.69
61477,20424,1827,1,562.22
61478,20425,972,3,184.53
61479,20425,804,1,243.0
61480,20426,2468,1,470.66
61481,20426,1951,2,713.3
61482,20427,856,3,507.9
61483,20427,559,1,311.23
61484,20427,2893,3,410.7
61485,20428,2385,1,555.43
61486,20428,2493,1,199.45
61487,20428,1824,1,208.98
61488,20429,409,2,466.51
61489,20429,1763,1,580.63
61490,20429,2890,3,106.15
61491,20430,1401,1,421.68
61492,20430,1120,3,693.24
61493,20430,1617,2,235.56
61494,20430,264,2,261.14
61495,20431,2379,3,493.61
61496,20431,249,2,290.23
61497,20431,413,1,639.0
61498,20431,1029,3,322.78
61499,20432,2112,1,139.93
61500,20432,2538,1,437.26
61501,20433,2029,1,554.98
61502,20433,2717,1,532.89
61503,20433,41,3,426.58
61504,20434,1658,2,600.71
61505,20434,277,1,533.51
61506,20434,1560,3,754.19
61507,20435,121,3,219.7
61508,20435,636,2,228.41
61509,20435,819,1,140.9
61510,20435,1447,1,105.3
61511,20436,888,3,602.13
61512,20436,1392,3,177.86
61513,20436,1740,2,105.77
61514,20436,2953,1,218.35
61515,20437,1426,3,131.0
61516,20437,2985,1,759.61
61517,20437,847,1,255.42
61518,20437,665,1,593.3
61519,20438,911,1,536.78
61520,20438,583,1,658.92
61521,20438,896,2,61.95
61522,20438,1910,2,202.46
61523,20439,2275,3,300.91
61524,20439,2366,2,744.29
61525,20439,2203,3,511.41
61526,20439,2889,3,291.44
61527,20440,2443,1,694.79
61528,20440,1610,1,767.82
61529,20440,2581,2,741.77
61530,20441,2600,3,507.92
61531,20441,2473,1,77.38
61532,20441,1438,1,571.09
61533,20442,332,1,406.9
61534,20442,1490,3,56.4
61535,20443,521,2,644.35
61536,20443,844,2,293.18
61537,20444,198,2,743.28
61538,20444,117,1,352.55
61539,20444,1097,2,201.49
61540,20444,787,3,301.23
61541,20445,1002,3,401.81
61542,20445,2967,1,590.08
61543,20445,1567,2,238.96
61544,20445,2921,2,481.72
61545,20446,611,1,590.15
61546,20446,2344,3,312.3
61547,20446,320,3,151.04
61548,20447,2986,3,653.69
61549,20447,2785,2,467.51
61550,20447,236,3,104.66
61551,20447,408,3,660.64
61552,20448,703,3,512.24
61553,20448,1386,1,117.47
61554,20448,1167,3,156.35
61555,20449,2856,2,587.95
61556,20449,2208,2,672.42
61557,20449,2542,2,83.38
61558,20450,216,2,159.82
61559,20450,2816,3,224.73
61560,20451,2041,2,69.23
61561,20451,1517,1,663.42
61562,20451,923,3,269.88
61563,20452,1341,2,351.35
61564,20452,2671,3,694.29
61565,20453,1552,2,625.34
61566,20453,2287,3,571.58
61567,20453,981,3,364.64
61568,20453,2389,2,263.94
61569,20454,872,1,634.23
61570,20454,2721,1,551.56
61571,20455,1770,3,758.65
61572,20455,2121,3,209.36
61573,20455,921,3,256.96
61574,20455,7,2,786.78
61575,20456,93,3,545.4
61576,20456,1898,1,641.64
61577,20456,2258,3,114.51
61578,20457,2656,3,523.54
61579,20457,359,2,748.01
61580,20457,2190,3,236.55
61581,20458,2787,3,767.9
61582,20458,2441,3,541.2
61583,20458,2504,2,774.99
61584,20459,1801,3,139.09
61585,20459,141,2,673.62
61586,20459,279,1,763.65
61587,20460,2219,3,343.04
61588,20460,1928,3,582.01
61589,20460,511,2,650.76
61590,20461,2373,3,607.14
61591,20461,2889,2,291.44
61592,20461,2370,1,482.01
61593,20462,2085,2,724.06
61594,20462,2324,1,171.91
61595,20462,2546,3,474.64
61596,20462,537,1,592.69
61597,20463,204,3,682.31
61598,20463,605,3,219.7
61599,20463,1134,1,200.06
61600,20464,99,3,270.34
61601,20464,2047,1,627.79
61602,20464,2421,2,550.98
61603,20464,76,3,263.8
61604,20465,2404,3,776.33
61605,20465,1966,3,79.69
61606,20465,2602,2,83.19
61607,20466,1701,1,540.98
61608,20466,2428,1,680.09
61609,20466,1019,3,111.69
61610,20466,901,2,695.29
61611,20467,1412,1,666.23
61612,20467,928,1,414.61
61613,20467,1258,2,513.17
61614,20468,1326,3,675.84
61615,20468,2966,1,451.52
61616,20468,285,1,257.51
61617,20469,1599,3,619.14
61618,20469,310,3,314.67
61619,20469,2325,3,148.9
61620,20470,745,3,158.0
61621,20470,2346,3,294.34
61622,20471,1858,1,293.48
61623,20471,2793,2,654.55
61624,20472,1367,2,171.06
61625,20472,1485,1,639.4
61626,20472,80,2,405.57
61627,20473,1443,1,569.92
61628,20473,1447,1,105.3
61629,20473,87,2,471.09
61630,20473,634,1,59.16
61631,20474,2159,1,616.24
61632,20474,1471,2,586.74
61633,20474,508,1,86.81
61634,20475,344,1,356.63
61635,20475,2646,3,542.91
61636,20475,476,3,561.08
61637,20476,1152,2,363.75
61638,20476,1251,3,550.29
61639,20477,1190,1,293.69
61640,20477,615,3,437.1
61641,20478,940,3,141.12
61642,20478,1962,1,482.38
61643,20478,979,1,159.6
61644,20478,2895,2,343.25
61645,20479,618,2,567.46
61646,20479,1462,2,740.76
61647,20479,284,1,284.91
61648,20480,748,1,720.19
61649,20480,2251,1,508.93
61650,20480,925,2,268.64
61651,20480,962,3,157.73
61652,20481,2657,1,205.66
61653,20481,2521,1,330.65
61654,20481,1358,3,278.46
61655,20481,519,2,624.71
61656,20482,410,3,159.38
61657,20482,2829,1,320.29
61658,20483,1298,1,681.19
61659,20483,1228,2,572.02
61660,20483,1716,3,416.91
61661,20484,34,2,473.18
61662,20484,103,1,365.35
61663,20484,709,3,734.65
61664,20485,439,1,519.86
61665,20485,1445,3,655.45
61666,20485,1759,1,407.65
61667,20486,2615,2,785.55
61668,20486,1732,2,367.29
61669,20487,918,1,191.27
61670,20487,337,3,573.23
61671,20487,681,1,633.34
61672,20488,2423,2,122.4
61673,20488,1082,1,360.74
61674,20488,1046,3,764.44
61675,20488,2439,3,651.81
61676,20489,368,1,438.31
61677,20489,1931,3,214.18
61678,20490,2837,3,328.78
61679,20490,668,3,411.12
61680,20490,2930,2,687.07
61681,20490,1250,1,516.38
61682,20491,2517,1,468.43
61683,20491,833,1,354.13
61684,20491,140,2,198.98
61685,20492,678,2,422.79
61686,20492,754,2,75.1
61687,20492,514,2,600.73
61688,20492,1625,3,747.51
61689,20493,2876,3,704.98
61690,20493,1803,3,613.32
61691,20494,2905,1,134.63
61692,20494,320,3,151.04
61693,20494,484,1,566.3
61694,20495,1076,1,653.45
61695,20495,963,3,99.59
61696,20495,671,3,466.38
61697,20495,1081,2,374.68
61698,20496,1949,3,267.59
61699,20496,377,1,627.48
61700,20496,1366,3,488.87
61701,20496,491,3,238.02
61702,20497,708,1,402.91
61703,20497,1135,3,133.12
61704,20497,1322,1,187.31
61705,20498,2773,2,692.3
61706,20498,573,1,398.72
61707,20498,1243,1,386.24
61708,20499,2914,1,787.31
61709,20499,1426,2,131.0
61710,20499,816,2,436.54
61711,20499,847,2,255.42
61712,20500,1378,1,621.85
61713,20500,212,2,708.11
61714,20500,826,3,414.88
61715,20500,1029,3,322.78
61716,20501,2541,2,596.72
61717,20501,2595,1,629.95
61718,20501,1639,3,95.79
61719,20501,2013,3,744.76
61720,20502,1395,2,710.75
61721,20502,385,2,285.4
61722,20502,1658,2,600.71
61723,20503,1994,1,311.96
61724,20503,2742,1,486.29
61725,20503,24,1,87.23
61726,20504,1802,2,649.87
61727,20504,422,3,717.22
61728,20505,1690,3,578.11
61729,20505,568,3,461.6
61730,20505,1987,3,701.02
61731,20505,2867,1,459.41
61732,20506,1574,1,65.91
61733,20506,2554,2,259.22
61734,20506,1857,3,591.56
61735,20506,782,3,246.97
61736,20507,1552,3,625.34
61737,20507,2389,1,263.94
61738,20507,2287,3,571.58
61739,20507,175,3,462.87
61740,20508,1376,1,506.59
61741,20508,878,3,524.02
61742,20508,2781,3,293.41
61743,20508,1874,3,502.47
61744,20509,2871,2,547.44
61745,20509,1026,3,347.28
61746,20510,1559,1,518.51
61747,20510,2254,3,333.22
61748,20510,2633,2,160.06
61749,20510,2244,3,488.37
61750,20511,2962,1,455.28
61751,20511,2523,2,54.21
61752,20512,987,3,121.88
61753,20512,1776,2,233.17
61754,20513,1005,2,490.7
61755,20513,1609,3,749.1
61756,20514,1682,3,439.81
61757,20514,2522,2,196.88
61758,20515,745,3,158.0
61759,20515,1872,1,391.27
61760,20515,1770,2,758.65
61761,20516,1735,2,571.33
61762,20516,2332,1,77.75
61763,20517,35,1,114.28
61764,20517,485,3,236.54
61765,20517,2356,1,766.38
61766,20517,2031,3,680.58
61767,20518,2277,2,743.13
61768,20518,1129,1,573.86
61769,20518,1645,2,548.81
61770,20518,1685,2,424.87
61771,20519,386,2,187.09
61772,20519,466,3,283.68
61773,20519,85,3,557.9
61774,20519,325,1,700.48
61775,20520,740,3,583.83
61776,20520,1321,3,752.62
61777,20520,1830,2,228.69
61778,20520,37,3,680.6
61779,20521,2841,3,72.49
61780,20521,1170,3,727.09
61781,20521,265,3,346.33
61782,20522,2466,1,472.36
61783,20522,196,2,772.89
61784,20522,1728,3,142.28
61785,20522,1834,2,756.36
61786,20523,1023,2,191.59
61787,20523,1659,1,583.96
61788,20523,2079,3,348.73
61789,20523,2557,1,248.41
61790,20524,2505,2,206.98
61791,20524,2257,1,660.38
61792,20524,369,2,739.38
61793,20525,2830,1,375.61
61794,20525,1519,2,426.86
61795,20526,1603,3,152.49
61796,20526,318,3,493.09
61797,20526,118,3,78.29
61798,20527,1730,1,688.59
61799,20527,624,3,568.79
61800,20527,707,2,122.95
61801,20528,2622,1,239.25
61802,20528,1939,2,190.81
61803,20529,1079,2,370.33
61804,20529,537,3,592.69
61805,20530,120,1,63.44
61806,20530,1786,2,93.12
61807,20530,249,3,290.23
61808,20531,922,2,162.87
61809,20531,433,2,207.93
61810,20531,353,3,210.84
61811,20532,2013,3,744.76
61812,20532,2976,2,211.4
61813,20532,1639,2,95.79
61814,20533,1476,3,751.62
61815,20533,84,3,394.25
61816,20534,2509,2,433.78
61817,20534,1947,1,426.63
61818,20534,920,3,768.69
61819,20535,72,2,526.56
61820,20535,738,2,695.94
61821,20535,532,3,739.33
61822,20536,659,3,603.1
61823,20536,2407,2,580.11
61824,20536,669,1,396.85
61825,20537,707,1,122.95
61826,20537,2507,2,157.5
61827,20537,1943,1,785.41
61828,20537,1180,1,185.49
61829,20538,2407,1,580.11
61830,20538,2927,1,551.8
61831,20539,1677,1,479.63
61832,20539,2685,3,292.04
61833,20539,1560,1,754.19
61834,20539,2357,2,454.23
61835,20540,1820,1,432.4
61836,20540,2201,2,771.09
61837,20540,752,3,483.45
61838,20540,231,2,147.55
61839,20541,2087,3,127.19
61840,20541,527,2,320.01
61841,20541,887,3,677.74
61842,20542,2232,3,81.97
61843,20542,2312,1,94.79
61844,20542,963,3,99.59
61845,20543,849,1,232.73
61846,20543,370,2,310.61
61847,20543,2958,3,359.24
61848,20544,2106,3,219.76
61849,20544,2683,2,393.33
61850,20544,1514,3,167.78
61851,20545,744,3,150.71
61852,20545,35,2,114.28
61853,20545,1895,3,518.57
61854,20545,1950,1,109.06
61855,20546,716,3,449.56
61856,20546,2732,1,221.25
61857,20546,21,3,167.83
61858,20546,1715,3,58.7
61859,20547,2076,1,723.42
61860,20547,1958,3,123.05
61861,20547,2085,1,724.06
61862,20547,630,3,171.59
61863,20548,1121,2,745.63
61864,20548,628,3,334.01
61865,20548,1887,3,541.52
61866,20549,363,3,196.06
61867,20549,1395,3,710.75
61868,20549,206,1,200.67
61869,20549,2272,3,349.41
61870,20550,390,1,167.0
61871,20550,1544,1,678.87
61872,20550,2516,1,417.57
61873,20551,1782,1,267.55
61874,20551,2590,1,53.71
61875,20551,2702,2,207.56
61876,20551,1614,3,741.1
61877,20552,934,3,186.71
61878,20552,2816,1,224.73
61879,20552,2894,3,343.43
61880,20553,2647,2,499.31
61881,20553,1740,3,105.77
61882,20553,1831,1,115.42
61883,20553,770,3,60.65
61884,20554,569,3,571.3
61885,20554,281,2,288.34
61886,20554,796,1,753.88
61887,20554,1835,3,594.01
61888,20555,1169,1,610.87
61889,20555,2472,2,283.59
61890,20555,656,1,419.38
61891,20555,1056,3,512.7
61892,20556,1212,2,120.86
61893,20556,321,3,91.93
61894,20556,533,1,120.72
61895,20556,1774,1,354.1
61896,20557,434,1,97.84
61897,20557,2766,1,54.25
61898,20557,2102,2,420.0
61899,20558,2697,2,322.53
61900,20558,1028,1,606.07
61901,20559,2302,2,701.73
61902,20559,2961,1,373.49
61903,20560,2553,1,90.0
61904,20560,868,2,168.53
61905,20560,1777,2,505.53
61906,20560,2257,3,660.38
61907,20561,678,3,422.79
61908,20561,788,2,241.51
61909,20562,1864,1,202.94
61910,20562,1675,3,268.23
61911,20562,2315,2,188.32
61912,20562,1850,3,464.11
61913,20563,1803,3,613.32
61914,20563,1526,3,343.32
61915,20563,2733,2,80.17
61916,20563,1666,3,746.75
61917,20564,1358,3,278.46
61918,20564,2784,3,233.92
61919,20565,302,3,214.11
61920,20565,2478,2,740.92
61921,20566,2157,2,83.88
61922,20566,70,2,87.92
61923,20566,1411,2,228.77
61924,20566,2590,1,53.71
61925,20567,2087,2,127.19
61926,20567,1086,1,250.95
61927,20567,386,2,187.09
61928,20568,2934,1,605.53
61929,20568,2591,1,403.1
61930,20568,2895,3,343.25
61931,20568,1295,3,717.74
61932,20569,510,1,746.3
61933,20569,2381,2,733.01
61934,20569,1609,3,749.1
61935,20569,208,3,786.0
61936,20570,304,1,438.41
61937,20570,1512,3,391.0
61938,20570,489,3,654.14
61939,20570,1479,3,398.94
61940,20571,727,2,295.56
61941,20571,985,3,457.78
61942,20572,782,2,246.97
61943,20572,1390,3,55.35
61944,20572,1158,3,104.79
61945,20573,2204,3,485.24
61946,20573,24,2,87.23
61947,20574,421,3,554.89
61948,20574,2148,3,600.41
61949,20575,2812,2,186.19
61950,20575,640,2,77.54
61951,20575,685,2,666.6
