item_id,restaurant_id,name,category,price
1910,31,Doloribus Combo,Starters,202.46
1911,109,Dolorum Special,Beverages,468.78
1912,18,Ex Special,Starters,733.52
1913,47,Rerum Thali,Breads,271.02
1914,19,Ipsum Thali,Sides,231.87
1915,106,Voluptatem Deluxe,Starters,610.25
1916,16,Magnam Wrap,Breads,333.1
1917,4,Rerum Wrap,Sides,328.76
1918,90,Aliquam Special,Main Course,407.62
1919,77,Voluptatibus Thali,Breads,72.64
1920,47,Voluptates Deluxe,Main Course,233.78
1921,2,Libero Bowl,Sides,162.29
1922,24,Reiciendis Platter,Breads,611.08
1923,90,Recusandae Combo,Combos,358.64
1924,44,Dicta Platter,Starters,265.08
1925,20,Recusandae Special,Starters,503.13
1926,23,Eaque Bowl,Breads,58.15
1927,107,Possimus Platter,Combos,465.62
1928,107,Quis Combo,Desserts,582.01
1929,55,Ipsa Deluxe,Desserts,779.84
1930,67,Doloribus Platter,Breads,607.35
1931,52,Porro Bowl,Starters,214.18
1932,24,Amet Thali,Main Course,662.42
1933,60,Consectetur Platter,Beverages,539.52
1934,52,Aspernatur Thali,Sides,173.62
1935,103,Eveniet Combo,Sides,196.05
1936,14,Sed Special,Main Course,322.03
1937,100,Est Thali,Beverages,71.04
1938,37,Adipisci Deluxe,Main Course,98.99
1939,77,Qui Special,Desserts,190.81
1940,26,Perferendis Wrap,Starters,230.25
1941,11,A Bowl,Starters,472.8
1942,102,Iure Platter,Starters,86.04
1943,12,Sint Combo,Starters,785.41
1944,97,Eligendi Combo,Sides,425.16
1945,41,Delectus Thali,Sides,594.27
1946,17,Laboriosam Wrap,Main Course,298.49
1947,115,Dolorum Wrap,Main Course,426.63
1948,100,Iste Deluxe,Starters,490.38
1949,49,Assumenda Platter,Starters,267.59
1950,20,Adipisci Wrap,Combos,109.06
1951,81,Dignissimos Special,Rice & Biryani,713.3
1952,104,Repudiandae Wrap,Breads,626.62
1953,21,Voluptatibus Bowl,Beverages,385.61
1954,17,Dicta Combo,Desserts,320.24
1955,110,Culpa Platter,Starters,718.01
1956,100,Qui Wrap,Sides,229.33
1957,79,Maiores Bowl,Main Course,768.51
1958,73,Aut Wrap,Combos,123.05
1959,2,Minima Deluxe,Desserts,460.35
1960,103,Voluptatibus Thali,Main Course,424.18
1961,59,Ut Combo,Breads,750.54
1962,21,Nam Special,Desserts,482.38
1963,46,Repudiandae Special,Main Course,184.39
1964,99,Consequuntur Platter,Desserts,789.61
1965,33,Labore Thali,Combos,537.72
1966,18,Incidunt Special,Combos,79.69
1967,110,Iste Combo,Sides,356.77
1968,80,Deleniti Wrap,Breads,380.62
1969,66,Dolore Thali,Beverages,330.26
1970,88,Nostrum Platter,Combos,247.12
1971,113,Tempore Wrap,Starters,515.46
1972,83,Placeat Special,Rice & Biryani,574.81
1973,72,Totam Special,Breads,689.79
1974,38,Ipsum Platter,Breads,477.6
1975,110,Doloribus Special,Rice & Biryani,341.17
1976,60,Voluptatum Wrap,Main Course,311.7
1977,60,Ratione Wrap,Combos,131.84
1978,24,Voluptate Wrap,Main Course,738.1
1979,119,Sint Platter,Sides,199.6
1980,43,Magnam Special,Beverages,306.82
1981,78,Et Platter,Rice & Biryani,576.72
1982,61,Vel Special,Desserts,390.93
1983,70,Repudiandae Deluxe,Combos,159.14
1984,28,Doloribus Combo,Starters,790.86
1985,100,Minus Platter,Starters,752.34
1986,47,Inventore Thali,Sides,783.92
1987,28,Voluptas Special,Rice & Biryani,701.02
1988,98,Impedit Wrap,Sides,252.39
1989,82,Debitis Deluxe,Main Course,156.3
1990,36,Dolorum Platter,Main Course,273.75
1991,92,A Platter,Sides,443.58
1992,86,Voluptates Combo,Breads,672.91
1993,12,Rem Platter,Beverages,772.52
1994,39,Mollitia Deluxe,Rice & Biryani,311.96
1995,54,Reiciendis Platter,Combos,451.63
1996,101,Aliquid Deluxe,Sides,316.02
1997,89,Ducimus Bowl,Sides,667.26
1998,72,Sed Thali,Rice & Biryani,108.36
1999,86,Ipsum Bowl,Breads,292.8
2000,106,Similique Wrap,Beverages,60.64
2001,115,Est Platter,Breads,424.58
2002,41,Tempore Special,Sides,247.1
2003,93,Recusandae Special,Combos,757.49
2004,110,Corporis Deluxe,Combos,529.19
2005,75,Praesentium Special,Starters,213.97
2006,25,Dicta Platter,Breads,500.71
2007,28,Iure Combo,Rice & Biryani,764.28
2008,87,Autem Bowl,Starters,327.69
2009,47,Ex Special,Desserts,722.49
2010,65,Laborum Thali,Main Course,574.49
2011,84,Ipsum Platter,Sides,357.79
2012,46,Doloremque Thali,Sides,442.38
2013,98,Tempora Combo,Main Course,744.76
2014,59,Commodi Platter,Beverages,182.67
2015,77,Voluptatum Deluxe,Sides,336.17
2016,109,Velit Wrap,Sides,525.58
2017,90,Tempore Bowl,Main Course,796.52
2018,104,Iusto Thali,Main Course,117.23
2019,3,Occaecati Bowl,Sides,127.76
2020,96,Accusamus Thali,Main Course,525.14
2021,65,Fuga Bowl,Starters,550.78
2022,110,Eos Platter,Rice & Biryani,217.16
2023,59,Expedita Bowl,Sides,135.88
2024,110,Voluptate Platter,Main Course,312.96
2025,102,Atque Platter,Sides,731.0
2026,83,Laudantium Wrap,Sides,55.7
2027,48,Facere Thali,Rice & Biryani,430.67
2028,35,Corrupti Wrap,Desserts,280.55
2029,116,A Thali,Sides,554.98
2030,1,Architecto Platter,Starters,61.65
2031,20,Molestiae Thali,Beverages,680.58
2032,67,Nulla Thali,Beverages,301.32
2033,74,Nihil Platter,Rice & Biryani,466.8
2034,51,Doloremque Deluxe,Sides,671.41
2035,103,Neque Bowl,Sides,146.65
2036,82,Possimus Platter,Breads,352.34
2037,41,Minus Bowl,Breads,378.05
2038,13,Laudantium Wrap,Breads,428.19
2039,81,Quisquam Bowl,Sides,682.27
2040,81,Minus Combo,Breads,761.53
2041,27,Consequuntur Special,Main Course,69.23
2042,2,Perferendis Wrap,Breads,70.86
2043,91,Repellat Bowl,Main Course,478.85
2044,4,Totam Wrap,Breads,787.56
2045,82,Vitae Wrap,Beverages,189.92
2046,84,Et Deluxe,Desserts,195.37
2047,108,Dolorem Deluxe,Sides,627.79
2048,85,Odio Special,Desserts,112.22
2049,19,Aut Wrap,Starters,528.79
2050,75,Aliquid Thali,Main Course,133.2
2051,119,Impedit Bowl,Main Course,130.31
2052,37,Adipisci Combo,Breads,119.58
2053,64,Ipsum Thali,Beverages,734.54
2054,27,Facilis Platter,Main Course,418.28
2055,3,Corporis Platter,Main Course,414.89
2056,81,Aut Special,Rice & Biryani,565.5
2057,49,Laboriosam Combo,Combos,656.41
2058,24,Dolores Combo,Starters,727.73
2059,85,Minus Bowl,Starters,137.91
2060,44,Dolorem Combo,Combos,796.19
2061,77,Autem Bowl,Starters,168.79
2062,95,Quo Combo,Main Course,194.63
2063,4,Consectetur Bowl,Starters,438.5
2064,98,Labore Deluxe,Rice & Biryani,700.16
2065,15,Saepe Deluxe,Starters,295.65
2066,29,Sint Special,Breads,250.69
2067,62,Perspiciatis Deluxe,Main Course,311.42
2068,71,Voluptatibus Wrap,Desserts,400.28
2069,104,Aliquam Platter,Sides,434.49
2070,52,Non Deluxe,Desserts,179.72
2071,88,Ullam Thali,Desserts,771.4
2072,14,Doloremque Bowl,Desserts,174.24
2073,27,Sequi Wrap,Combos,375.1
2074,58,Nostrum Platter,Desserts,661.92
2075,80,Dolore Special,Sides,371.98
2076,73,Asperiores Combo,Beverages,723.42
2077,105,Consequuntur Special,Combos,175.44
2078,5,Iure Bowl,Desserts,490.15
2079,38,Enim Bowl,Beverages,348.73
2080,15,Eaque Deluxe,Beverages,372.04
2081,24,Nemo Combo,Rice & Biryani,104.48
2082,85,Voluptatem Combo,Beverages,158.78
2083,41,Quod Special,Starters,288.94
2084,2,Quis Wrap,Beverages,210.33
2085,73,Fuga Thali,Beverages,724.06
2086,72,Ut Special,Sides,262.71
2087,28,Id Bowl,Rice & Biryani,127.19
2088,36,In Wrap,Main Course,480.46
2089,83,Ex Platter,Sides,288.34
2090,41,Consequatur Deluxe,Rice & Biryani,87.24
2091,64,Architecto Platter,Starters,792.69
2092,54,Mollitia Special,Main Course,389.59
2093,77,Rem Combo,Sides,227.32
2094,3,Quo Combo,Starters,532.75
2095,110,Porro Bowl,Starters,733.73
2096,37,Dolor Deluxe,Sides,77.76
2097,69,Asperiores Bowl,Starters,303.04
2098,3,Magni Special,Combos,121.34
2099,103,A Platter,Desserts,256.01
2100,97,Nobis Combo,Sides,109.83
2101,100,Commodi Combo,Combos,509.24
2102,51,Impedit Combo,Combos,420.0
2103,83,Ut Special,Beverages,753.28
2104,14,Sunt Special,Rice & Biryani,85.88
2105,2,Sapiente Deluxe,Main Course,795.16
2106,111,Perferendis Wrap,Sides,219.76
2107,12,Eligendi Deluxe,Beverages,662.11
2108,69,Consequatur Special,Starters,244.77
2109,101,Alias Special,Main Course,86.0
2110,39,Enim Special,Desserts,297.0
2111,79,Dolores Thali,Sides,252.43
2112,22,Tempore Deluxe,Combos,139.93
2113,41,Illum Thali,Breads,614.78
2114,114,Beatae Thali,Sides,527.68
2115,86,Pariatur Special,Rice & Biryani,483.41
2116,85,Cum Platter,Desserts,291.43
2117,94,Inventore Platter,Rice & Biryani,118.85
2118,99,Nam Combo,Main Course,314.76
2119,107,Optio Thali,Rice & Biryani,544.61
2120,95,Porro Thali,Rice & Biryani,571.22
2121,10,Ut Platter,Starters,209.36
2122,86,Fuga Deluxe,Combos,663.88
2123,25,Consectetur Platter,Main Course,305.34
2124,105,Temporibus Bowl,Beverages,620.37
2125,40,Quisquam Wrap,Combos,541.47
2126,109,Molestias Bowl,Main Course,735.59
2127,29,Ea Combo,Sides,781.3
2128,112,Maxime Bowl,Rice & Biryani,635.02
2129,25,Modi Special,Desserts,367.32
2130,88,Maxime Combo,Main Course,160.47
2131,113,Ea Special,Main Course,230.42
2132,115,Occaecati Platter,Breads,250.07
2133,61,Aperiam Wrap,Combos,313.97
2134,16,Fuga Bowl,Main Course,315.82
2135,28,Nulla Deluxe,Sides,426.64
2136,66,Omnis Combo,Starters,381.01
2137,48,Fuga Special,Starters,536.47
2138,94,Et Platter,Rice & Biryani,270.5
2139,52,Fugiat Deluxe,Desserts,447.17
2140,64,Recusandae Bowl,Sides,131.89
2141,7,Assumenda Wrap,Rice & Biryani,769.23
2142,29,Distinctio Special,Starters,721.29
2143,74,Voluptatem Combo,Rice & Biryani,99.39
2144,13,Vel Combo,Rice & Biryani,711.95
2145,90,Consequatur Wrap,Sides,343.93
2146,13,Blanditiis Deluxe,Desserts,421.38
2147,22,Velit Thali,Rice & Biryani,310.72
2148,37,Laborum Wrap,Desserts,600.41
2149,13,Quis Deluxe,Combos,604.32
2150,110,Neque Wrap,Rice & Biryani,177.67
2151,88,Repudiandae Special,Breads,190.51
2152,116,Eum Platter,Breads,771.68
2153,86,Quod Platter,Sides,300.54
2154,23,Assumenda Combo,Main Course,178.04
2155,98,Molestias Thali,Starters,495.5
2156,61,Quasi Bowl,Starters,416.23
2157,32,Nihil Platter,Main Course,83.88
2158,3,Quidem Bowl,Desserts,676.52
2159,68,Vitae Bowl,Breads,616.24
2160,100,Pariatur Special,Main Course,278.45
2161,95,Rem Combo,Combos,418.0
2162,45,Ex Bowl,Desserts,547.56
2163,33,Pariatur Combo,Combos,60.17
2164,46,In Combo,Beverages,718.53
2165,100,Beatae Wrap,Combos,134.57
2166,88,Nam Bowl,Starters,160.93
2167,53,Aliquid Thali,Rice & Biryani,544.53
2168,19,Provident Combo,Combos,73.18
2169,74,Rem Wrap,Sides,319.56
2170,96,Quas Special,Rice & Biryani,740.49
2171,49,Rem Wrap,Main Course,774.09
2172,113,Veritatis Wrap,Combos,790.5
2173,113,Sit Bowl,Breads,248.98
2174,87,Dignissimos Combo,Beverages,343.27
2175,54,Cumque Combo,Desserts,192.93
2176,75,Occaecati Bowl,Beverages,675.63
2177,16,Doloribus Platter,Combos,475.0
2178,102,Doloremque Thali,Beverages,266.31
2179,2,Error Platter,Breads,399.74
2180,20,Earum Bowl,Desserts,517.85
2181,86,Debitis Deluxe,Desserts,415.12
2182,9,Animi Thali,Desserts,61.69
2183,6,Nisi Deluxe,Desserts,669.1
2184,16,Beatae Special,Combos,279.37
2185,56,Vero Combo,Starters,87.43
2186,18,Nostrum Combo,Desserts,638.95
2187,65,Eligendi Wrap,Breads,765.26
2188,92,Sunt Combo,Breads,796.94
2189,26,Dignissimos Platter,Main Course,268.1
2190,5,Saepe Platter,Beverages,236.55
2191,87,Facilis Wrap,Sides,366.92
2192,116,Ipsum Special,Desserts,740.15
2193,77,Atque Combo,Breads,472.93
2194,87,Commodi Combo,Breads,562.49
2195,26,Molestias Combo,Breads,362.23
2196,26,Quos Combo,Desserts,114.2
2197,73,Nam Wrap,Combos,459.37
2198,49,Quod Thali,Sides,122.03
2199,68,Itaque Platter,Beverages,427.86
2200,88,Harum Wrap,Beverages,401.28
2201,55,Quasi Platter,Sides,771.09
2202,60,Officia Special,Starters,768.12
2203,54,Accusantium Special,Breads,511.41
2204,39,Voluptates Thali,Rice & Biryani,485.24
2205,48,Soluta Deluxe,Desserts,90.15
2206,109,Repudiandae Platter,Breads,352.21
2207,1,Quasi Platter,Combos,679.4
2208,11,Nihil Special,Desserts,672.42
2209,84,Culpa Special,Beverages,495.75
2210,106,Nesciunt Combo,Combos,567.94
2211,111,Distinctio Special,Main Course,605.35
2212,87,Dignissimos Bowl,Starters,576.18
2213,67,Reiciendis Deluxe,Combos,152.3
2214,115,Repudiandae Wrap,Breads,275.67
2215,40,Reprehenderit Wrap,Starters,654.21
2216,80,Consequuntur Wrap,Rice & Biryani,136.03
2217,1,Corrupti Deluxe,Main Course,439.87
2218,32,Recusandae Deluxe,Main Course,405.31
2219,107,Consequuntur Bowl,Combos,343.04
2220,119,Illo Special,Desserts,353.42
2221,24,Quidem Thali,Rice & Biryani,681.29
2222,70,Laborum Combo,Combos,694.49
2223,79,Neque Special,Sides,159.68
2224,3,Fuga Deluxe,Breads,663.91
2225,85,Molestiae Deluxe,Breads,433.64
2226,90,Ullam Bowl,Rice & Biryani,407.12
2227,38,Placeat Combo,Main Course,769.32
2228,64,Rem Combo,Desserts,343.39
2229,90,Sequi Thali,Main Course,397.97
2230,105,Pariatur Platter,Breads,70.98
2231,59,Amet Special,Sides,58.26
2232,39,Doloribus Special,Combos,81.97
2233,117,Harum Combo,Breads,400.93
2234,93,Necessitatibus Platter,Desserts,56.84
2235,21,Dicta Combo,Rice & Biryani,311.63
2236,91,Sit Bowl,Sides,434.78
2237,23,Sequi Wrap,Breads,313.9
2238,93,Vero Bowl,Beverages,394.61
2239,110,Voluptate Thali,Breads,258.76
2240,98,Natus Wrap,Desserts,742.61
2241,9,Amet Thali,Combos,332.39
2242,61,Nam Bowl,Breads,482.03
2243,119,Iure Bowl,Desserts,147.07
2244,42,Voluptas Bowl,Beverages,488.37
2245,107,Ex Platter,Main Course,83.7
2246,110,Architecto Wrap,Breads,223.78
2247,86,Pariatur Special,Combos,750.68
2248,61,Fugiat Combo,Rice & Biryani,786.0
2249,104,Minima Wrap,Rice & Biryani,129.07
2250,113,Adipisci Deluxe,Sides,616.86
2251,54,Labore Special,Starters,508.93
2252,15,Incidunt Special,Main Course,381.15
2253,48,Ipsa Bowl,Starters,742.66
2254,42,Hic Special,Combos,333.22
2255,82,Porro Bowl,Rice & Biryani,196.79
2256,63,Voluptatem Platter,Desserts,219.12
2257,95,Vitae Deluxe,Sides,660.38
2258,104,Consequuntur Thali,Rice & Biryani,114.51
2259,4,Eum Wrap,Main Course,202.65
2260,104,Deleniti Deluxe,Starters,319.67
2261,53,In Bowl,Main Course,305.53
2262,88,Numquam Wrap,Combos,192.6
2263,27,Iste Bowl,Combos,425.64
2264,46,Fugiat Bowl,Breads,651.2
2265,57,Nesciunt Platter,Sides,705.48
2266,73,Sed Special,Breads,636.79
2267,39,Tenetur Special,Main Course,424.03
2268,7,Commodi Bowl,Beverages,66.91
2269,106,Eaque Combo,Desserts,342.82
2270,46,Numquam Special,Breads,776.09
2271,10,Error Bowl,Rice & Biryani,689.9
2272,120,Nemo Bowl,Desserts,349.41
2273,8,Placeat Bowl,Main Course,487.08
2274,120,Quas Combo,Starters,74.21
2275,54,Minima Combo,Rice & Biryani,300.91
2276,98,Aspernatur Special,Breads,203.17
2277,105,Quam Wrap,Beverages,743.13
2278,85,Dolore Special,Rice & Biryani,420.17
2279,104,At Bowl,Starters,309.38
2280,10,Ipsa Platter,Main Course,715.64
2281,62,Voluptatum Deluxe,Desserts,592.5
2282,14,Quae Special,Combos,430.7
2283,84,Necessitatibus Combo,Sides,408.19
2284,101,Deleniti Thali,Rice & Biryani,66.08
2285,8,Qui Special,Rice & Biryani,450.64
2286,111,Reiciendis Platter,Starters,464.37
2287,7,Aliquam Platter,Sides,571.58
2288,56,Doloribus Wrap,Sides,462.16
2289,15,Earum Platter,Main Course,722.86
2290,116,Eligendi Combo,Beverages,195.23
2291,56,Aspernatur Special,Rice & Biryani,224.03
2292,76,Expedita Special,Rice & Biryani,359.8
2293,97,Aliquid Thali,Starters,793.2
2294,2,Odit Thali,Rice & Biryani,659.47
2295,10,Architecto Special,Breads,378.92
2296,37,Magni Special,Beverages,312.25
2297,84,Voluptatibus Deluxe,Desserts,147.29
2298,51,Eius Platter,Main Course,542.44
2299,10,Harum Combo,Rice & Biryani,421.2
2300,95,Maxime Thali,Beverages,723.23
2301,110,Officiis Deluxe,Combos,584.85
2302,47,Quae Thali,Desserts,701.73
2303,32,Nam Bowl,Desserts,289.14
2304,70,Tempora Bowl,Main Course,90.5
2305,116,Cupiditate Platter,Combos,259.84
2306,27,Vero Deluxe,Rice & Biryani,278.7
2307,71,Aliquam Deluxe,Main Course,329.29
2308,105,Excepturi Thali,Breads,76.9
2309,31,Minima Wrap,Combos,537.43
2310,59,Porro Special,Starters,424.18
2311,5,Saepe Combo,Desserts,491.18
2312,39,Occaecati Thali,Main Course,94.79
2313,110,Dolorum Bowl,Sides,421.52
2314,111,Pariatur Platter,Sides,383.01
2315,29,Repudiandae Deluxe,Sides,188.32
2316,56,Quod Bowl,Starters,545.3
2317,5,Laudantium Bowl,Beverages,752.92
2318,117,Laborum Bowl,Beverages,742.02
2319,117,Dolorem Combo,Rice & Biryani,617.94
2320,44,Facilis Wrap,Sides,699.31
2321,101,Voluptas Wrap,Starters,655.55
2322,71,Consectetur Platter,Desserts,693.89
2323,69,Id Platter,Sides,479.45
2324,73,Aliquam Thali,Desserts,171.91
2325,49,Molestiae Platter,Rice & Biryani,148.9
2326,2,Architecto Combo,Desserts,114.15
2327,32,Dolorem Thali,Desserts,303.15
2328,51,Rem Special,Desserts,321.27
2329,85,Error Combo,Starters,143.23
2330,73,Est Wrap,Beverages,677.0
2331,109,Tenetur Deluxe,Combos,397.04
2332,57,Et Special,Combos,77.75
2333,46,Veritatis Platter,Rice & Biryani,356.46
2334,75,Enim Special,Desserts,722.78
2335,71,Fugiat Combo,Main Course,380.33
2336,34,Totam Thali,Desserts,244.66
2337,64,Nemo Deluxe,Rice & Biryani,522.75
2338,19,Quam Thali,Starters,224.5
2339,84,Adipisci Special,Breads,563.33
2340,111,Vero Platter,Beverages,81.47
2341,92,Accusamus Deluxe,Starters,763.78
2342,34,Pariatur Combo,Starters,558.79
2343,110,Delectus Thali,Beverages,455.33
2344,6,Tenetur Bowl,Rice & Biryani,312.3
2345,10,Doloribus Bowl,Combos,134.89
2346,10,Sapiente Deluxe,Rice & Biryani,294.34
2347,48,Accusamus Thali,Sides,103.54
2348,55,Et Combo,Breads,68.52
2349,78,Explicabo Thali,Beverages,301.24
2350,53,Sequi Wrap,Beverages,403.01
2351,38,Inventore Bowl,Starters,170.23
2352,6,Voluptatum Combo,Breads,733.9
2353,4,Temporibus Special,Rice & Biryani,656.03
2354,66,Harum Wrap,Beverages,754.95
2355,49,Nisi Thali,Starters,542.79
2356,20,Minus Platter,Main Course,766.38
2357,120,Laudantium Deluxe,Sides,454.23
2358,16,Officia Thali,Starters,505.33
2359,85,Explicabo Bowl,Combos,287.7
2360,25,Esse Thali,Desserts,733.3
2361,43,Omnis Deluxe,Beverages,223.17
2362,41,Incidunt Wrap,Main Course,569.8
2363,57,Veritatis Wrap,Sides,321.41
2364,46,Quasi Bowl,Main Course,735.98
2365,84,Soluta Platter,Rice & Biryani,386.73
2366,54,Nam Deluxe,Breads,744.29
2367,32,Reprehenderit Thali,Sides,555.58
2368,86,Corporis Deluxe,Desserts,646.89
2369,44,Ab Combo,Main Course,111.13
2370,54,Quaerat Bowl,Breads,482.01
2371,81,Ut Thali,Rice & Biryani,724.9
2372,113,Minima Platter,Starters,175.08
2373,54,Ratione Combo,Combos,607.14
2374,17,Tenetur Thali,Starters,675.39
2375,4,Saepe Wrap,Breads,792.45
2376,17,Sequi Bowl,Sides,728.2
2377,46,Id Deluxe,Sides,572.7
2378,31,In Wrap,Desserts,139.27
2379,115,Vitae Thali,Beverages,493.61
2380,79,Corrupti Special,Starters,105.31
2381,118,Perspiciatis Combo,Combos,733.01
2382,81,At Platter,Sides,266.97
2383,62,Labore Wrap,Breads,600.08
2384,93,Harum Thali,Main Course,164.19
2385,1,Tempore Bowl,Beverages,555.43
2386,59,Itaque Platter,Beverages,378.94
2387,66,Harum Wrap,Desserts,758.58
2388,13,Facilis Deluxe,Desserts,419.97
2389,7,Ullam Bowl,Sides,263.94
2390,50,Totam Combo,Breads,765.14
2391,6,In Thali,Rice & Biryani,372.9
2392,36,Eaque Bowl,Beverages,124.6
2393,37,Distinctio Deluxe,Main Course,265.88
2394,63,Quas Platter,Rice & Biryani,714.01
2395,37,Excepturi Combo,Main Course,743.39
2396,86,Aspernatur Combo,Breads,121.98
2397,71,Sapiente Thali,Breads,70.51
2398,116,Necessitatibus Special,Rice & Biryani,55.0
2399,107,Ut Thali,Starters,327.16
2400,37,Ipsum Bowl,Sides,599.07
2401,67,Vero Deluxe,Combos,271.21
2402,15,Deserunt Wrap,Main Course,383.3
2403,56,Alias Platter,Desserts,115.15
2404,18,Ullam Combo,Main Course,776.33
2405,103,Praesentium Special,Rice & Biryani,595.52
2406,42,Impedit Deluxe,Beverages,257.08
2407,81,Facilis Wrap,Main Course,580.11
2408,41,Nihil Special,Sides,125.33
2409,91,Necessitatibus Thali,Beverages,192.8
2410,72,Molestias Wrap,Starters,761.89
2411,81,Amet Special,Rice & Biryani,152.66
2412,49,Reprehenderit Thali,Rice & Biryani,555.01
2413,34,Voluptatum Platter,Breads,413.38
2414,24,Rem Wrap,Combos,261.95
2415,26,Eaque Wrap,Main Course,763.12
2416,110,Laboriosam Wrap,Rice & Biryani,52.4
2417,9,Est Platter,Rice & Biryani,582.49
2418,5,Vitae Platter,Desserts,510.03
2419,81,Quibusdam Bowl,Rice & Biryani,528.29
2420,62,Tempore Bowl,Breads,708.42
2421,108,Pariatur Deluxe,Desserts,550.98
2422,63,Velit Thali,Sides,498.38
2423,70,Magnam Platter,Desserts,122.4
2424,15,Quae Thali,Desserts,364.7
2425,58,In Combo,Rice & Biryani,546.81
2426,15,Dolores Deluxe,Combos,767.24
2427,85,Unde Special,Beverages,572.73
2428,91,Quos Deluxe,Combos,680.09
2429,111,Ducimus Platter,Sides,565.42
2430,4,Impedit Combo,Desserts,430.62
2431,114,Consequatur Thali,Sides,95.6
2432,99,Optio Combo,Desserts,556.24
2433,53,Debitis Platter,Combos,368.9
2434,34,Facilis Special,Desserts,414.13
2435,29,Ratione Combo,Starters,281.38
2436,53,Ducimus Deluxe,Breads,452.01
2437,100,Vero Wrap,Main Course,760.91
2438,79,Iusto Bowl,Beverages,146.91
2439,70,Ullam Special,Starters,651.81
2440,12,Commodi Thali,Beverages,734.17
2441,99,Est Thali,Main Course,541.2
2442,67,Libero Deluxe,Beverages,451.6
2443,21,Et Thali,Sides,694.79
2444,30,Inventore Combo,Breads,732.99
2445,43,Nihil Platter,Rice & Biryani,464.71
2446,32,Iure Special,Starters,684.11
2447,97,Minima Bowl,Main Course,426.12
2448,102,Facilis Platter,Starters,167.71
2449,39,Reprehenderit Special,Rice & Biryani,523.67
2450,89,Impedit Deluxe,Starters,254.34
2451,16,Officiis Thali,Sides,541.46
2452,17,Cumque Thali,Desserts,696.49
2453,10,Optio Special,Sides,65.12
2454,96,Asperiores Thali,Breads,121.67
2455,76,Tempora Thali,Sides,195.71
2456,78,Reprehenderit Thali,Desserts,638.58
2457,55,Repellendus Bowl,Starters,276.62
2458,59,Sit Deluxe,Main Course,248.2
2459,84,Aut Bowl,Combos,332.44
2460,55,Optio Special,Rice & Biryani,775.16
2461,72,Earum Combo,Combos,263.32
2462,90,Provident Bowl,Rice & Biryani,336.81
2463,64,Cumque Wrap,Sides,763.59
2464,98,Vero Bowl,Main Course,389.2
2465,74,Modi Special,Sides,628.4
2466,58,Quia Combo,Combos,472.36
2467,83,In Combo,Beverages,157.83
2468,81,Neque Special,Main Course,470.66
2469,27,Asperiores Thali,Combos,495.06
2470,11,Distinctio Deluxe,Sides,512.37
2471,61,Deserunt Bowl,Rice & Biryani,94.2
2472,64,Eligendi Combo,Sides,283.59
2473,44,Laboriosam Thali,Breads,77.38
2474,89,Nemo Bowl,Sides,703.57
2475,35,Reiciendis Wrap,Rice & Biryani,616.28
2476,102,Officia Platter,Combos,284.76
2477,84,Dicta Deluxe,Beverages,396.03
2478,62,Ipsam Bowl,Main Course,740.92
2479,55,Ducimus Wrap,Main Course,331.76
2480,97,Beatae Special,Breads,439.95
2481,16,Placeat Deluxe,Rice & Biryani,378.2
2482,15,Iusto Special,Sides,421.39
2483,81,Suscipit Thali,Combos,154.9
2484,112,Dolorum Bowl,Sides,349.55
2485,38,Ipsam Special,Sides,796.81
2486,93,Tempora Wrap,Desserts,441.86
2487,79,Aspernatur Combo,Breads,156.14
2488,67,Ab Wrap,Rice & Biryani,652.11
2489,92,Odio Combo,Desserts,404.08
2490,27,Harum Combo,Breads,173.18
2491,92,Eos Thali,Combos,57.37
2492,54,Dolores Deluxe,Breads,402.87
2493,1,Repellat Combo,Rice & Biryani,199.45
2494,13,Dolore Bowl,Combos,298.28
2495,8,Porro Bowl,Combos,495.84
2496,9,Commodi Combo,Rice & Biryani,308.72
2497,2,Delectus Deluxe,Desserts,263.14
2498,117,Sint Thali,Sides,488.35
2499,40,Nostrum Combo,Sides,750.73
2500,72,Tempora Bowl,Rice & Biryani,108.11
2501,20,Nobis Special,Rice & Biryani,259.99
2502,34,Necessitatibus Bowl,Main Course,145.03
2503,67,Nobis Bowl,Sides,297.62
2504,99,Perferendis Thali,Desserts,774.99
2505,95,Molestiae Thali,Combos,206.98
2506,1,Ab Thali,Rice & Biryani,791.82
2507,12,Amet Thali,Breads,157.5
2508,61,Quibusdam Thali,Starters,292.5
2509,115,Eligendi Special,Breads,433.78
2510,57,Minima Platter,Combos,295.32
2511,65,Accusantium Thali,Main Course,230.58
2512,51,Iste Platter,Sides,579.68
2513,46,Quia Combo,Beverages,448.01
2514,114,Eaque Bowl,Rice & Biryani,766.52
2515,82,Ad Thali,Desserts,583.51
2516,108,Veritatis Platter,Combos,417.57
2517,101,Ab Combo,Main Course,468.43
2518,56,Sunt Wrap,Beverages,183.51
2519,111,Expedita Combo,Combos,628.06
2520,45,Et Wrap,Sides,210.33
2521,72,Voluptate Deluxe,Sides,330.65
2522,120,Laborum Wrap,Starters,196.88
2523,47,Ipsa Bowl,Rice & Biryani,54.21
2524,40,Delectus Combo,Main Course,733.28
2525,118,Corporis Combo,Starters,505.08
2526,5,Molestiae Wrap,Desserts,531.26
2527,51,Provident Special,Desserts,255.63
2528,8,Repudiandae Bowl,Starters,697.39
2529,119,Inventore Platter,Combos,417.73
2530,61,Doloremque Wrap,Main Course,78.65
