order_id,customer_id,restaurant_id,rider_id,order_timestamp,status,payment_method,total_amount,delivery_time_minutes,discount_applied
22314,232,16,25,2026-01-17 16:16:00,delivered,cash,1795.48,25,0.0
22315,308,19,82,2025-11-20 10:47:00,refunded,card,1440.65,34,160.07
22316,281,28,139,2025-07-20 13:32:00,delivered,wallet,2650.51,58,662.63
22317,493,5,55,2024-04-19 10:21:00,delivered,upi,2646.25,32,0.0
22318,283,1,86,2026-04-18 22:19:00,delivered,card,1679.32,35,419.83
22319,417,104,66,2026-06-04 17:07:00,delivered,netbanking,2575.08,51,0.0
22320,470,107,100,2025-11-09 21:43:00,delivered,wallet,1535.24,41,0.0
22321,68,38,150,2025-09-12 17:36:00,refunded,netbanking,2706.78,19,0.0
22322,3,70,72,2025-06-16 21:10:00,refunded,card,2028.55,28,507.14
22323,288,52,,2025-04-17 22:39:00,cancelled,wallet,0.0,,0.0
22324,205,118,32,2025-06-21 19:20:00,delivered,upi,3007.84,26,0.0
22325,264,1,121,2025-09-29 20:41:00,delivered,cash,2405.73,22,0.0
22326,419,63,86,2025-09-25 18:53:00,delivered,netbanking,593.84,17,65.98
22327,84,77,88,2024-08-14 09:56:00,delivered,netbanking,2986.81,36,746.7
22328,73,20,1,2026-02-06 12:56:00,delivered,wallet,1072.26,48,56.44
22329,128,56,78,2025-01-15 11:38:00,delivered,card,1586.44,26,0.0
22330,43,56,52,2025-10-21 16:16:00,delivered,upi,2923.63,43,0.0
22331,441,68,78,2024-11-24 13:29:00,delivered,cash,2510.54,16,132.13
22332,380,37,47,2025-06-19 12:08:00,delivered,card,2333.22,53,583.3
22333,120,103,,2025-07-17 08:17:00,cancelled,upi,0.0,,0.0
22334,228,74,22,2024-12-12 16:41:00,delivered,upi,1161.18,26,0.0
22335,183,20,44,2026-02-19 08:35:00,delivered,netbanking,4239.17,24,0.0
22336,281,12,,2026-05-10 21:56:00,cancelled,card,0.0,,0.0
22337,324,34,29,2025-10-11 09:46:00,delivered,wallet,458.75,48,80.96
22338,263,9,64,2026-01-17 10:13:00,delivered,netbanking,1793.07,58,199.23
22339,158,106,57,2025-06-23 15:07:00,delivered,wallet,1486.16,15,262.26
22340,28,109,146,2024-06-20 15:31:00,delivered,wallet,4108.41,51,216.23
22341,165,57,74,2025-10-17 10:41:00,delivered,wallet,976.58,39,0.0
22342,470,55,3,2025-08-26 17:43:00,refunded,card,3226.78,68,0.0
22343,477,91,99,2025-09-26 09:07:00,delivered,cash,2912.06,53,0.0
22344,113,63,,2025-11-02 09:32:00,cancelled,cash,1812.07,,453.02
22345,257,80,45,2024-06-06 17:28:00,delivered,card,1303.46,54,68.6
22346,500,51,65,2025-06-08 16:41:00,delivered,card,1722.4,53,90.65
22347,81,99,143,2024-08-01 15:04:00,delivered,card,1450.58,67,0.0
22348,371,77,,2026-01-25 12:05:00,cancelled,netbanking,0.0,,0.0
22349,321,47,136,2026-02-20 13:31:00,delivered,card,3053.42,33,538.84
22350,402,28,95,2026-02-17 21:53:00,delivered,card,1508.9,25,0.0
22351,380,83,113,2025-12-31 19:10:00,delivered,card,5148.52,59,270.97
22352,314,63,136,2026-02-11 20:41:00,delivered,netbanking,2401.01,16,600.25
22353,1,104,,2025-01-17 21:32:00,cancelled,upi,0.0,,0.0
22354,19,77,120,2026-02-27 23:13:00,delivered,wallet,3046.35,30,0.0
22355,236,29,,2024-03-15 22:35:00,cancelled,upi,0.0,,0.0
22356,94,118,127,2025-08-13 20:54:00,delivered,upi,3671.59,19,193.24
22357,395,24,25,2026-06-19 12:56:00,delivered,upi,3695.38,18,0.0
22358,431,21,110,2026-06-03 17:12:00,delivered,wallet,1774.73,53,0.0
22359,268,32,133,2026-05-23 11:29:00,delivered,cash,3973.82,52,0.0
22360,216,85,41,2026-03-28 21:25:00,delivered,wallet,2801.25,59,311.25
22361,361,30,21,2026-06-14 21:19:00,delivered,card,2498.01,20,440.82
22362,341,114,83,2024-07-07 21:17:00,delivered,netbanking,785.76,30,0.0
22363,43,54,84,2025-12-17 20:36:00,delivered,wallet,2961.14,32,740.29
22364,463,84,71,2025-04-14 11:02:00,delivered,card,827.36,20,91.93
22365,183,88,91,2024-12-07 18:07:00,delivered,upi,1737.32,23,193.03
22366,178,6,90,2026-06-07 20:14:00,delivered,wallet,701.68,42,0.0
22367,469,100,40,2024-07-22 17:28:00,delivered,upi,1985.87,29,0.0
22368,442,58,21,2026-06-18 21:28:00,delivered,card,3842.56,58,0.0
22369,463,58,12,2024-06-01 09:54:00,delivered,wallet,3071.79,23,0.0
22370,154,30,141,2025-03-11 15:58:00,refunded,netbanking,3047.85,19,0.0
22371,23,55,65,2025-09-09 20:38:00,delivered,wallet,5211.27,31,0.0
22372,478,95,106,2025-04-27 21:21:00,delivered,cash,1306.95,-16,0.0
22373,11,117,102,2026-04-07 09:33:00,refunded,card,2817.51,37,0.0
22374,76,90,138,2025-03-27 20:51:00,delivered,wallet,2186.09,32,0.0
22375,40,83,14,2026-01-07 12:20:00,delivered,cash,2771.06,37,0.0
22376,26,119,84,2026-06-17 13:49:00,delivered,upi,4301.29,30,0.0
22377,247,1,134,2026-03-29 22:14:00,refunded,cash,1026.02,42,0.0
22378,42,67,6,2024-01-25 21:53:00,refunded,cash,2218.7,39,554.68
22379,102,35,129,2026-03-09 15:51:00,delivered,upi,1380.5,43,0.0
22380,339,80,66,2025-12-29 23:41:00,delivered,card,1370.73,49,0.0
22381,222,55,33,2025-01-16 20:33:00,delivered,card,3591.12,21,399.01
22382,269,86,1,2026-01-22 17:40:00,delivered,netbanking,2048.12,64,512.03
22383,473,13,64,2025-08-13 21:10:00,in_progress,wallet,2071.28,,0.0
22384,487,54,99,2026-06-07 23:15:00,delivered,wallet,1366.55,68,0.0
22385,296,95,132,2024-02-10 08:30:00,delivered,cash,1638.77,,86.25
22386,478,48,50,2025-01-10 19:07:00,delivered,cash,2537.47,45,0.0
22387,124,20,92,2025-04-09 22:53:00,delivered,card,3143.86,30,165.47
22388,191,17,143,2026-06-03 17:35:00,delivered,netbanking,1153.07,70,0.0
22389,421,12,36,2026-05-06 21:03:00,delivered,cash,2259.41,32,0.0
22390,401,53,107,2024-02-29 11:10:00,delivered,wallet,1790.95,56,0.0
22391,162,55,76,2026-04-02 10:08:00,delivered,netbanking,1693.88,28,0.0
22392,327,29,17,2025-04-17 08:20:00,delivered,cash,855.59,62,0.0
22393,465,112,127,2025-01-16 09:52:00,delivered,netbanking,2679.37,48,472.83
22394,293,118,24,2024-05-10 12:48:00,refunded,upi,2312.17,59,0.0
22395,134,2,13,2026-04-24 22:51:00,in_progress,card,3264.01,,0.0
22396,211,31,87,2026-03-26 18:05:00,delivered,upi,1325.61,55,69.77
22397,103,119,142,2026-04-29 16:32:00,delivered,card,1607.9,64,0.0
22398,122,31,14,2026-04-09 18:02:00,delivered,upi,380.28,26,0.0
22399,295,87,30,2026-02-02 10:34:00,delivered,wallet,1669.61,63,0.0
22400,383,31,49,2024-09-28 12:25:00,in_progress,card,1344.7,,0.0
22401,286,120,15,2025-05-12 14:09:00,delivered,netbanking,2850.93,42,150.05
22402,41,105,106,2024-08-09 08:30:00,in_progress,upi,1171.64,,0.0
22403,246,93,7,2025-12-25 15:43:00,delivered,wallet,2058.88,67,363.33
22404,437,51,61,2026-03-19 16:10:00,delivered,wallet,2788.06,16,0.0
22405,303,108,56,2025-04-29 20:29:00,refunded,card,4767.9,55,0.0
22406,331,116,25,2025-07-30 18:23:00,in_progress,wallet,441.9,,110.47
22407,171,25,27,2024-06-27 20:16:00,delivered,card,2779.92,69,0.0
22408,259,88,25,2026-04-23 23:44:00,delivered,cash,1261.16,56,222.56
22409,219,13,76,2024-04-03 19:59:00,delivered,cash,1684.03,52,0.0
22410,83,89,150,2026-06-01 14:46:00,delivered,card,1416.62,69,0.0
22411,475,11,9,2026-06-07 08:38:00,delivered,cash,2927.66,30,731.91
22412,395,72,41,2025-09-09 13:55:00,delivered,wallet,2592.3,39,136.44
22413,196,21,81,2025-12-24 14:23:00,delivered,card,995.95,50,0.0
22414,236,62,22,2024-06-15 14:34:00,delivered,upi,3706.62,50,0.0
22415,68,30,76,2025-09-05 10:03:00,delivered,wallet,2877.91,41,0.0
22416,163,64,64,2025-09-07 18:03:00,delivered,card,3113.08,40,549.37
22417,364,18,94,2026-03-11 10:40:00,delivered,wallet,1500.3,42,166.7
22418,114,38,30,2026-04-03 11:04:00,delivered,card,2919.38,35,0.0
22419,485,89,,2024-11-01 21:59:00,cancelled,card,0.0,,0.0
22420,294,32,148,2026-05-02 18:27:00,delivered,netbanking,1462.32,64,0.0
22421,364,69,81,2026-02-01 20:05:00,refunded,cash,3816.82,63,0.0
22422,168,35,2,2025-12-15 22:52:00,delivered,upi,1979.27,60,0.0
22423,482,61,88,2026-03-28 11:06:00,delivered,netbanking,2955.21,33,0.0
22424,306,7,131,2026-02-11 10:46:00,delivered,upi,1636.38,53,0.0
22425,188,15,50,2025-11-30 22:15:00,delivered,upi,4080.11,49,0.0
22426,400,67,71,2025-06-23 11:12:00,delivered,cash,4587.27,65,0.0
22427,313,1,150,2025-08-13 12:18:00,delivered,netbanking,2095.96,47,0.0
22428,299,61,25,2026-01-05 19:01:00,delivered,netbanking,2173.31,50,0.0
22429,307,40,25,2026-06-08 13:53:00,delivered,netbanking,1833.29,29,458.32
22430,440,18,125,2025-06-25 21:11:00,delivered,netbanking,2433.01,49,0.0
22431,158,7,76,2025-03-16 09:43:00,delivered,wallet,4282.08,25,0.0
22432,301,102,112,2026-05-24 17:45:00,delivered,card,4310.38,54,0.0
22433,413,63,14,2024-05-14 18:24:00,delivered,wallet,1085.09,53,0.0
22434,382,97,126,2025-04-17 14:24:00,delivered,wallet,1358.17,46,0.0
22435,180,28,40,2024-07-14 14:14:00,delivered,card,2650.1,30,0.0
22436,58,1,112,2025-11-30 08:55:00,delivered,card,2706.93,22,0.0
22437,63,77,83,2024-05-11 09:43:00,in_progress,netbanking,3359.72,,0.0
22438,343,52,,2025-04-27 22:26:00,cancelled,netbanking,0.0,,0.0
22439,463,53,29,2024-09-05 14:42:00,delivered,upi,4422.06,70,0.0
22440,311,92,,2026-05-29 14:42:00,cancelled,netbanking,2838.84,,0.0
22441,305,14,,2026-06-30 08:39:00,cancelled,cash,0.0,,288.22
22442,74,84,75,2025-09-06 14:55:00,delivered,wallet,3941.02,48,0.0
22443,344,18,40,2026-05-01 14:10:00,in_progress,cash,445.97,,78.7
22444,81,116,90,2025-05-20 23:41:00,delivered,card,4295.97,58,0.0
22445,461,66,95,2024-10-06 23:31:00,delivered,card,4915.03,65,0.0
22446,177,65,46,2026-05-31 13:50:00,delivered,card,1876.55,24,0.0
22447,435,50,138,2025-08-17 17:44:00,delivered,upi,2470.69,56,0.0
22448,320,54,63,2025-06-11 15:39:00,delivered,upi,2693.89,20,0.0
22449,247,38,60,2026-02-25 09:16:00,delivered,card,2222.8,34,0.0
22450,19,56,,2024-12-13 23:39:00,cancelled,upi,1836.65,,0.0
22451,479,21,17,2024-09-17 19:42:00,refunded,netbanking,1264.78,39,66.57
22452,283,10,144,2026-01-02 15:39:00,delivered,netbanking,2410.59,66,126.87
22453,310,42,26,2024-04-29 13:14:00,refunded,wallet,1576.1,27,0.0
22454,256,84,134,2026-02-07 10:29:00,delivered,upi,2819.83,16,0.0
22455,410,103,51,2026-01-29 14:56:00,delivered,card,1897.03,45,0.0
22456,279,13,,2026-03-30 18:44:00,cancelled,netbanking,3905.55,,689.21
22457,10,31,130,2025-02-18 21:36:00,delivered,card,3151.55,35,0.0
22458,78,79,57,2025-12-17 20:22:00,delivered,upi,3334.57,63,588.45
22459,101,7,33,2025-07-05 14:10:00,delivered,netbanking,2500.0,31,0.0
22460,368,114,53,2026-03-02 16:43:00,delivered,card,2451.42,15,0.0
22461,5,101,35,2025-02-20 20:55:00,delivered,netbanking,3807.79,16,0.0
22462,130,113,132,2024-12-04 22:02:00,delivered,cash,2579.86,29,0.0
22463,334,91,16,2024-02-28 11:34:00,delivered,cash,2137.53,38,0.0
22464,367,39,147,2026-05-10 09:52:00,delivered,card,1394.43,66,154.94
22465,32,46,110,2026-05-23 22:12:00,delivered,upi,510.11,41,0.0
22466,493,105,92,2025-11-04 08:41:00,delivered,cash,5228.84,43,275.2
22467,379,106,28,2025-04-24 12:57:00,delivered,wallet,2539.49,62,448.15
22468,481,38,108,2025-04-23 18:32:00,refunded,wallet,1281.24,46,0.0
22469,158,45,22,2024-01-29 09:08:00,delivered,upi,1555.06,59,0.0
22470,469,81,36,2025-05-07 23:12:00,delivered,cash,6922.41,42,0.0
22471,161,74,36,2026-06-15 22:18:00,delivered,netbanking,2387.8,65,0.0
22472,404,8,94,2025-01-14 15:20:00,delivered,cash,1417.02,47,74.58
22473,428,27,108,2025-07-20 08:53:00,delivered,wallet,3414.45,33,0.0
22474,480,92,141,2025-10-15 22:19:00,delivered,card,3396.2,26,599.33
22475,319,112,136,2026-01-16 15:53:00,delivered,upi,2799.96,18,0.0
22476,62,1,28,2025-02-27 17:45:00,delivered,wallet,455.48,48,113.87
22477,213,46,145,2025-09-24 16:45:00,delivered,netbanking,3925.95,28,0.0
22478,467,50,38,2025-11-06 18:17:00,delivered,upi,864.77,31,0.0
22479,459,39,67,2025-11-30 11:35:00,delivered,netbanking,1454.39,30,161.6
22480,305,84,77,2025-10-08 21:20:00,delivered,card,2088.37,64,0.0
22481,244,24,70,2025-06-12 14:58:00,delivered,netbanking,2208.5,57,0.0
22482,26,26,144,2026-05-26 16:55:00,delivered,card,851.84,46,0.0
22483,310,71,65,2025-05-22 08:31:00,delivered,wallet,2256.16,18,0.0
22484,378,12,77,2024-08-11 12:33:00,delivered,netbanking,1875.1,29,0.0
22485,50,59,117,2026-05-15 16:53:00,delivered,upi,3765.38,61,0.0
22486,337,1,137,2025-09-14 23:16:00,delivered,wallet,3491.17,63,0.0
22487,313,90,27,2025-08-20 19:54:00,delivered,upi,4285.01,50,0.0
22488,339,110,139,2025-03-24 10:09:00,delivered,wallet,3038.68,48,0.0
22489,221,86,134,2024-12-05 21:13:00,delivered,netbanking,3151.88,16,0.0
22490,329,50,137,2024-08-01 17:08:00,delivered,cash,2036.92,47,0.0
22491,18,90,,2025-09-15 22:39:00,cancelled,cash,2382.55,,595.64
22492,229,24,68,2025-06-14 17:42:00,delivered,netbanking,4145.44,66,0.0
22493,339,120,34,2026-02-20 21:54:00,delivered,netbanking,2459.79,31,0.0
22494,327,117,26,2025-05-06 23:40:00,delivered,cash,1457.29,37,0.0
22495,426,29,18,2026-05-21 08:51:00,refunded,upi,2774.58,63,489.63
22496,481,83,40,2026-06-29 23:21:00,delivered,card,3077.99,31,0.0
22497,401,119,136,2024-09-28 17:08:00,delivered,upi,1047.99,57,116.44
22498,39,106,108,2025-09-24 09:49:00,delivered,card,869.09,65,96.57
22499,180,10,101,2025-02-18 12:15:00,delivered,upi,2877.03,64,151.42
22500,32,82,70,2026-05-30 08:27:00,delivered,card,2669.71,18,0.0
22501,190,94,33,2025-07-15 10:56:00,delivered,netbanking,1693.62,65,0.0
22502,26,1,143,2026-06-13 23:43:00,delivered,wallet,820.3,17,0.0
22503,407,57,,2025-11-15 17:28:00,cancelled,netbanking,1721.17,,430.29
22504,122,39,42,2024-02-22 16:37:00,delivered,netbanking,791.24,58,0.0
22505,82,99,24,2024-06-15 21:30:00,delivered,upi,654.73,67,0.0
22506,93,68,,2025-07-15 22:37:00,cancelled,netbanking,0.0,,0.0
22507,98,23,,2026-01-11 08:41:00,cancelled,upi,0.0,,623.66
22508,394,58,112,2026-02-03 20:23:00,refunded,upi,1838.1,44,0.0
22509,460,60,,2026-03-21 11:13:00,cancelled,wallet,0.0,,0.0
22510,261,66,26,2026-03-14 23:50:00,delivered,card,4068.62,40,0.0
22511,454,81,2,2025-03-09 16:26:00,delivered,wallet,2479.33,53,275.48
22512,266,52,,2025-11-23 14:06:00,cancelled,wallet,1414.45,,0.0
22513,221,114,138,2025-09-28 08:56:00,delivered,wallet,2021.04,52,356.65
22514,232,59,96,2026-03-04 22:50:00,delivered,netbanking,2904.33,51,0.0
22515,133,6,,2025-12-20 14:03:00,cancelled,wallet,0.0,,0.0
22516,93,100,95,2026-02-16 13:44:00,delivered,card,3938.82,51,0.0
22517,491,1,88,2026-03-10 08:21:00,delivered,cash,2685.05,16,0.0
22518,390,62,144,2025-01-14 22:47:00,refunded,netbanking,2715.85,37,0.0
22519,223,11,20,2026-02-27 08:51:00,delivered,wallet,3417.63,48,179.88
22520,144,102,60,2026-04-07 08:29:00,delivered,upi,3850.27,27,202.65
22521,263,3,30,2025-10-20 21:55:00,delivered,wallet,1560.02,68,82.11
22522,103,15,7,2026-01-23 08:00:00,delivered,upi,766.37,70,0.0
22523,271,3,35,2024-02-01 17:20:00,delivered,card,1145.52,411,0.0
22524,439,17,52,2025-08-27 12:29:00,delivered,card,1487.49,60,0.0
22525,91,20,95,2025-06-19 14:06:00,delivered,cash,804.39,45,141.95
22526,190,8,126,2025-02-10 23:48:00,in_progress,card,2216.65,,554.16
22527,166,19,78,2025-05-13 20:15:00,delivered,card,708.31,40,0.0
22528,222,85,23,2025-06-30 09:39:00,delivered,upi,4974.33,65,0.0
22529,248,24,53,2026-06-02 11:35:00,delivered,wallet,2634.82,16,0.0
22530,191,109,75,2024-10-01 16:57:00,delivered,card,868.96,41,0.0
22531,328,79,136,2026-02-27 08:24:00,delivered,upi,4655.2,37,821.51
22532,224,22,114,2024-12-19 10:34:00,delivered,card,1980.4,69,220.04
22533,161,113,62,2026-05-09 12:11:00,delivered,card,2846.35,39,0.0
22534,365,63,3,2026-02-27 23:51:00,delivered,netbanking,1662.5,19,0.0
22535,151,35,78,2024-09-27 17:35:00,delivered,card,5856.86,46,0.0
22536,183,23,138,2025-05-18 20:57:00,delivered,cash,3397.52,50,178.82
22537,487,78,,2026-05-22 08:56:00,cancelled,cash,2658.93,,0.0
22538,464,1,,2025-03-25 11:05:00,cancelled,wallet,1766.33,,0.0
22539,85,59,40,2026-01-28 20:52:00,delivered,cash,1976.99,68,0.0
22540,22,69,22,2026-02-08 14:03:00,delivered,upi,1948.93,57,343.93
22541,116,48,17,2026-04-25 17:36:00,delivered,netbanking,4508.6,45,0.0
22542,392,102,144,2024-05-14 22:38:00,delivered,upi,3465.19,23,0.0
22543,146,4,25,2026-03-17 20:20:00,delivered,upi,2378.71,67,0.0
22544,51,67,31,2025-05-12 10:27:00,delivered,upi,914.76,30,0.0
22545,332,39,133,2025-02-18 14:17:00,delivered,netbanking,1456.77,46,0.0
22546,414,6,104,2025-06-19 20:45:00,delivered,wallet,2384.47,20,0.0
22547,415,66,34,2026-02-17 14:07:00,delivered,card,4211.97,52,0.0
22548,147,15,23,2025-11-18 18:11:00,delivered,wallet,4202.45,47,741.61
22549,469,76,89,2025-12-10 21:20:00,refunded,netbanking,3318.63,44,585.64
22550,170,70,,2026-04-06 19:38:00,cancelled,upi,0.0,,0.0
22551,230,80,89,2026-06-28 08:21:00,delivered,wallet,3979.11,42,0.0
22552,85,61,94,2026-02-17 18:37:00,delivered,cash,4725.96,35,0.0
22553,238,79,,2025-12-07 22:30:00,cancelled,netbanking,0.0,,0.0
22554,453,52,7,2026-02-04 15:34:00,delivered,upi,706.99,36,78.56
22555,357,61,45,2026-05-26 10:49:00,delivered,cash,2475.99,66,0.0
22556,246,113,18,2026-01-26 19:05:00,delivered,upi,1484.6,15,78.14
22557,406,73,70,2026-01-05 08:32:00,delivered,upi,2283.31,61,402.94
22558,398,19,107,2024-03-11 13:41:00,delivered,netbanking,1022.31,51,113.59
22559,50,23,74,2026-06-08 19:20:00,refunded,netbanking,1630.6,60,0.0
22560,21,16,132,2026-02-04 15:39:00,delivered,cash,2647.54,61,0.0
22561,187,38,82,2025-03-04 17:38:00,delivered,wallet,2346.34,54,0.0
22562,217,87,,2026-04-07 20:35:00,cancelled,upi,1554.14,,81.8
22563,189,43,58,2026-06-09 14:55:00,delivered,card,4424.22,52,0.0
22564,23,69,130,2026-02-12 12:53:00,delivered,card,3080.73,39,770.18
22565,38,6,64,2024-11-09 08:07:00,delivered,card,1801.58,33,94.82
22566,64,17,41,2025-12-15 19:07:00,in_progress,upi,3597.01,,0.0
22567,233,82,33,2025-11-10 22:11:00,delivered,wallet,1951.24,63,0.0
22568,247,12,82,2026-06-07 08:25:00,delivered,cash,1586.38,51,396.59
22569,431,99,,2025-07-05 16:27:00,cancelled,cash,0.0,,321.22
22570,365,14,27,2026-03-03 15:51:00,delivered,card,2368.09,16,263.12
22571,185,40,44,2025-10-27 20:36:00,delivered,wallet,2349.78,63,0.0
22572,235,43,89,2026-05-05 22:39:00,delivered,card,840.48,49,93.39
22573,484,85,150,2024-01-22 18:16:00,delivered,cash,3872.18,20,0.0
22574,412,66,100,2024-10-22 08:22:00,delivered,cash,2376.02,33,0.0
22575,483,29,117,2025-10-19 22:00:00,delivered,upi,3347.32,17,0.0
22576,337,15,49,2026-02-05 22:53:00,delivered,card,3119.1,48,0.0
22577,180,56,146,2025-11-03 10:42:00,delivered,netbanking,2404.7,37,0.0
22578,10,106,62,2026-06-01 21:23:00,delivered,netbanking,3491.85,22,0.0
22579,98,45,88,2026-05-09 08:48:00,delivered,upi,1971.41,29,0.0
22580,344,108,78,2026-06-24 18:32:00,delivered,wallet,3254.54,16,361.62
22581,209,100,117,2025-06-07 22:35:00,delivered,netbanking,3606.75,33,400.75
22582,251,48,138,2025-02-07 21:31:00,delivered,card,2466.08,58,0.0
22583,328,47,55,2025-04-19 18:09:00,delivered,wallet,3292.73,55,0.0
22584,466,27,129,2025-01-12 21:56:00,delivered,card,520.38,49,0.0
22585,137,104,10,2025-06-04 08:48:00,delivered,cash,971.39,19,171.42
22586,296,69,55,2024-01-06 23:24:00,delivered,cash,519.09,62,27.32
22587,443,63,148,2025-10-22 20:40:00,delivered,cash,1616.08,59,0.0
22588,175,81,95,2026-03-10 13:43:00,delivered,cash,2912.05,40,728.01
22589,134,5,132,2026-04-01 19:03:00,delivered,netbanking,2262.08,42,565.52
22590,117,17,139,2026-04-27 18:58:00,delivered,upi,3347.92,45,0.0
22591,473,42,16,2025-06-24 11:29:00,delivered,card,4173.28,65,0.0
22592,4,24,24,2025-11-28 10:27:00,delivered,netbanking,7006.28,24,0.0
22593,44,56,63,2026-06-10 22:21:00,delivered,cash,2178.02,55,0.0
22594,320,120,16,2025-05-25 20:42:00,delivered,netbanking,2018.7,16,0.0
22595,187,35,128,2024-09-30 20:54:00,delivered,cash,1673.58,25,0.0
22596,448,94,129,2025-02-11 11:37:00,delivered,cash,2423.5,60,0.0
22597,62,87,,2024-08-12 14:10:00,cancelled,cash,0.0,,0.0
22598,68,26,115,2026-06-22 16:24:00,delivered,wallet,2555.21,54,134.48
22599,178,88,138,2026-06-16 17:07:00,delivered,card,1748.24,53,0.0
22600,303,111,83,2025-09-17 20:47:00,delivered,upi,1776.07,66,0.0
22601,218,53,,2026-04-22 12:26:00,cancelled,card,4843.47,,0.0
22602,338,52,,2026-03-21 23:46:00,cancelled,wallet,3729.48,,932.37
22603,236,26,,2024-06-26 09:56:00,cancelled,wallet,0.0,,250.8
22604,262,81,125,2025-07-22 15:05:00,delivered,netbanking,4181.36,60,0.0
22605,26,74,56,2026-06-07 20:06:00,delivered,cash,769.56,56,85.51
22606,120,91,46,2026-01-03 08:01:00,delivered,upi,2931.49,49,0.0
22607,32,111,142,2026-05-27 23:46:00,delivered,upi,1916.83,49,212.98
22608,277,79,2,2025-08-21 14:40:00,in_progress,cash,1349.98,,337.5
22609,44,39,,2026-03-12 19:24:00,cancelled,upi,1079.72,,269.93
22610,31,37,59,2024-09-24 22:18:00,delivered,netbanking,3327.4,44,0.0
22611,66,77,120,2025-08-27 09:33:00,delivered,card,1396.85,36,0.0
22612,429,73,,2026-05-24 12:51:00,cancelled,wallet,0.0,,0.0
22613,35,61,109,2025-01-22 16:54:00,delivered,cash,1324.8,22,331.2
22614,207,99,54,2026-05-26 12:53:00,delivered,cash,1346.53,60,0.0
22615,181,34,70,2024-01-17 09:31:00,refunded,wallet,1915.25,59,0.0
22616,55,91,88,2026-04-29 15:07:00,delivered,wallet,3273.32,35,0.0
22617,348,114,109,2026-06-08 20:57:00,delivered,netbanking,1688.07,55,297.9
22618,98,10,70,2025-07-25 08:06:00,delivered,card,704.88,43,176.22
22619,172,11,9,2025-12-03 19:58:00,delivered,card,2834.33,39,0.0
22620,493,79,100,2026-05-08 14:32:00,delivered,upi,3495.4,37,616.83
22621,75,62,50,2026-02-22 19:33:00,delivered,card,1023.76,44,255.94
22622,288,26,110,2026-04-27 14:23:00,delivered,card,4121.43,67,0.0
22623,263,45,99,2026-03-29 15:42:00,delivered,cash,1681.96,32,0.0
22624,466,117,60,2024-03-12 21:47:00,delivered,cash,588.04,54,0.0
22625,325,2,31,2025-05-19 08:54:00,delivered,cash,944.29,62,0.0
22626,40,23,126,2025-06-17 21:56:00,delivered,cash,3584.59,60,0.0
22627,51,48,3,2024-12-25 18:36:00,refunded,wallet,4747.25,56,0.0
22628,265,26,65,2025-08-08 14:54:00,refunded,netbanking,1765.68,47,0.0
22629,230,34,99,2025-06-22 17:23:00,delivered,netbanking,2196.46,65,0.0
22630,234,26,72,2024-03-23 21:08:00,delivered,upi,3292.71,56,0.0
22631,388,69,36,2026-05-28 19:16:00,delivered,upi,1921.34,37,0.0
22632,243,1,145,2026-02-26 15:26:00,delivered,wallet,584.88,60,64.99
22633,255,112,88,2025-12-23 21:47:00,delivered,netbanking,3957.78,18,208.3
22634,277,37,133,2026-05-15 22:48:00,delivered,card,402.57,33,100.64
22635,487,90,48,2026-05-16 20:21:00,delivered,cash,411.92,60,0.0
22636,223,86,,2026-02-25 17:56:00,cancelled,card,4393.05,,0.0
22637,495,101,14,2024-12-01 20:27:00,delivered,card,4045.63,27,0.0
22638,114,113,105,2026-03-02 09:24:00,delivered,cash,1267.72,31,0.0
22639,476,88,25,2025-04-14 08:55:00,delivered,cash,2611.3,32,0.0
22640,213,42,66,2025-03-30 14:10:00,delivered,upi,4469.71,24,1117.43
22641,440,105,,2025-11-20 22:15:00,cancelled,wallet,0.0,,0.0
22642,333,80,118,2025-04-24 09:22:00,delivered,wallet,5746.41,49,0.0
22643,391,13,118,2025-05-29 10:37:00,in_progress,card,604.89,,0.0
22644,492,3,133,2026-02-13 15:45:00,delivered,upi,1042.77,59,0.0
22645,213,28,147,2026-06-15 13:28:00,delivered,netbanking,1590.38,51,397.59
22646,74,57,24,2024-10-26 11:12:00,in_progress,cash,2857.11,,0.0
22647,170,83,118,2026-05-20 18:50:00,delivered,cash,867.0,44,0.0
22648,499,39,71,2026-02-08 22:10:00,delivered,wallet,1769.19,66,0.0
22649,266,101,17,2025-10-26 11:42:00,delivered,upi,1714.59,67,302.58
22650,295,94,91,2026-04-16 16:01:00,delivered,cash,2696.66,42,0.0
22651,48,29,20,2025-09-07 23:02:00,delivered,upi,791.9,31,197.97
22652,441,115,145,2025-12-16 15:41:00,delivered,card,3598.33,29,0.0
22653,223,85,97,2026-05-08 13:20:00,refunded,wallet,3897.46,20,205.13
22654,336,19,,2026-06-21 08:45:00,cancelled,upi,2775.72,,0.0
22655,215,45,97,2026-06-09 20:56:00,delivered,wallet,2003.61,57,105.45
22656,354,8,100,2024-12-23 15:26:00,delivered,cash,2091.18,45,0.0
22657,392,82,24,2025-08-27 09:06:00,refunded,upi,1630.25,42,0.0
22658,325,97,7,2024-09-25 12:02:00,delivered,card,742.42,40,0.0
22659,400,88,,2024-10-12 18:14:00,cancelled,cash,2667.95,,296.44
22660,87,48,60,2026-05-13 09:10:00,delivered,netbanking,1975.78,43,0.0
22661,192,37,141,2026-03-26 12:20:00,delivered,netbanking,2027.89,61,0.0
