review_id,order_id,rating,review_text,review_date
9149,14258,2,Absolutely delicious.,2024-06-16
9150,23711,5,Value for money.,2026-01-28
9151,1268,4,Average experience.,2025-11-07
9152,3901,3,Best biryani in town.,2025-06-19
9153,1454,5,Packaging could be better.,2025-10-30
9154,12386,5,Would not recommend.,2024-09-18
9155,15008,1,Value for money.,2025-05-04
9156,19900,4,Absolutely delicious.,2025-08-10
9157,6798,5,Absolutely delicious.,2025-03-06
9158,17320,4,Value for money.,2024-07-26
9159,20942,4,Order was missing an item.,2024-09-28
9160,5062,4,Value for money.,2026-06-05
9161,17053,2,Would not recommend.,2025-04-20
9162,10242,3,Portion size was small.,2025-10-23
9163,3741,4,Rider was polite and quick.,2026-03-31
9164,10733,5,Portion size was small.,2025-08-10
9165,15178,3,Portion size was small.,2026-02-26
9166,12895,5,Value for money.,2025-10-19
9167,13992,5,Rider was polite and quick.,2026-05-05
9168,3035,4,Order was missing an item.,2026-03-23
9169,15211,4,Food was cold on arrival.,2024-12-13
9170,3708,4,Food was cold on arrival.,2024-05-12
9171,19772,1,Would not recommend.,2026-05-07
9172,11222,4,Average experience.,2024-12-04
9173,2092,4,Perfect as always.,2024-03-13
9174,13182,4,Would not recommend.,2024-08-21
9175,1440,3,Absolutely delicious.,2025-02-10
9176,24884,4,Best biryani in town.,2025-04-04
9177,8571,1,Packaging could be better.,2025-06-30
9178,6771,4,Rider was polite and quick.,2025-11-09
9179,20992,,Order was missing an item.,2024-07-06
9180,24518,5,Portion size was small.,2025-07-28
9181,11710,4,Delivery was late but food was good.,2025-09-20
9182,3913,4,Rider was polite and quick.,2026-01-25
9183,6479,5,"Loved it, will order again.",2025-07-20
9184,3681,1,"Loved it, will order again.",2025-03-17
9185,9584,5,Would not recommend.,2025-05-15
9186,23319,3,Order was missing an item.,2025-06-15
9187,1490,5,"Great food, arrived hot!",2026-01-06
9188,23783,4,Packaging could be better.,2026-04-03
9189,9512,,Packaging could be better.,2026-04-29
9190,17319,4,Value for money.,2025-11-10
9191,18462,2,Absolutely delicious.,2025-03-05
9192,16175,3,Average experience.,2025-12-12
9193,9385,5,Fresh and tasty.,2026-01-11
9194,18167,4,Average experience.,2025-02-10
9195,19705,,Perfect as always.,2025-02-10
9196,21853,3,Fresh and tasty.,2025-08-12
9197,16776,5,Best biryani in town.,2025-12-30
9198,18142,4,Absolutely delicious.,2024-04-12
9199,17004,4,Food was cold on arrival.,2026-05-18
9200,15464,3,Value for money.,2026-05-05
9201,9719,5,"Great food, arrived hot!",2025-09-07
9202,9852,3,Food was cold on arrival.,2026-01-16
9203,16174,3,Delivery was late but food was good.,2024-09-19
9204,7462,3,Value for money.,2024-04-28
9205,3273,5,Portion size was small.,2026-01-12
9206,13195,4,Order was missing an item.,2026-01-07
9207,9394,2,Best biryani in town.,2025-10-03
9208,23558,5,Delivery was late but food was good.,2025-02-01
9209,14168,1,Food was cold on arrival.,2026-02-06
9210,14888,5,Portion size was small.,2026-07-05
9211,1823,5,Rider was polite and quick.,2025-04-06
9212,7344,5,"Loved it, will order again.",2026-07-08
9213,13891,5,Absolutely delicious.,2024-06-12
9214,13674,4,"Great food, arrived hot!",2025-12-09
9215,15783,,Average experience.,2026-04-10
9216,15161,2,Best biryani in town.,2026-06-23
9217,18856,5,Absolutely delicious.,2026-05-29
9218,19340,5,"Loved it, will order again.",2026-02-09
9219,13028,5,Delivery was late but food was good.,2025-08-05
9220,6442,,Value for money.,2025-03-05
9221,6669,1,Best biryani in town.,2026-02-18
9222,20106,3,Would not recommend.,2026-03-31
9223,16444,5,Absolutely delicious.,2025-10-26
9224,19640,1,Perfect as always.,2025-05-14
9225,22381,4,Rider was polite and quick.,2025-01-21
9226,2687,4,Portion size was small.,2025-05-11
9227,2706,4,Portion size was small.,2026-05-18
9228,14314,5,Packaging could be better.,2026-06-13
9229,9567,5,Food was cold on arrival.,2024-01-14
9230,1007,2,Food was cold on arrival.,2025-10-03
9231,7310,3,Absolutely delicious.,2026-06-04
9232,13896,5,Would not recommend.,2025-01-13
9233,11464,4,Perfect as always.,2025-06-20
9234,16866,3,Best biryani in town.,2025-12-01
9235,24595,4,"Great food, arrived hot!",2025-06-09
9236,12027,4,Value for money.,2024-07-19
9237,364,4,"Loved it, will order again.",2026-04-02
9238,20411,5,Fresh and tasty.,2024-03-29
9239,10542,5,Packaging could be better.,2026-06-19
9240,2714,4,Portion size was small.,2025-03-24
9241,3863,5,Value for money.,2025-09-07
9242,10032,5,Best biryani in town.,2025-06-05
9243,9609,5,Delivery was late but food was good.,2026-01-09
9244,21450,5,Order was missing an item.,2026-06-16
9245,1370,5,Order was missing an item.,2025-09-07
9246,5107,5,Rider was polite and quick.,2025-03-18
9247,8149,,Order was missing an item.,2024-06-13
9248,13173,5,Order was missing an item.,2026-04-05
9249,22929,4,Delivery was late but food was good.,2026-04-05
9250,24787,5,Order was missing an item.,2024-10-02
9251,24135,5,Average experience.,2025-01-06
9252,2576,1,Would not recommend.,2025-03-07
9253,6814,5,Value for money.,2025-10-29
9254,20100,4,Order was missing an item.,2025-04-25
9255,1515,3,Order was missing an item.,2025-12-16
9256,24742,3,Average experience.,2025-12-03
9257,10085,5,Average experience.,2026-03-25
9258,7798,2,Portion size was small.,2025-02-12
9259,9145,5,Best biryani in town.,2025-11-14
9260,7123,5,Packaging could be better.,2025-01-23
9261,6251,4,Best biryani in town.,2026-05-26
9262,7046,5,Packaging could be better.,2026-02-12
9263,18474,5,"Loved it, will order again.",2025-11-28
9264,5773,,Would not recommend.,2025-09-11
9265,8632,5,"Great food, arrived hot!",2026-02-25
9266,17271,4,Food was cold on arrival.,2026-06-02
9267,21038,5,Packaging could be better.,2026-03-19
9268,19279,,Best biryani in town.,2025-09-02
9269,1351,4,Value for money.,2026-06-25
9270,20000,4,Would not recommend.,2026-05-17
9271,10258,5,Perfect as always.,02/07/2026
9272,5631,2,Packaging could be better.,2025-06-27
9273,8331,4,Portion size was small.,2024-04-10
9274,21324,4,Packaging could be better.,2025-01-22
9275,20819,5,Absolutely delicious.,2026-03-05
9276,8883,3,Rider was polite and quick.,12/11/2025
9277,4481,4,"Great food, arrived hot!",2025-09-17
9278,9834,5,Order was missing an item.,2026-02-19
9279,21357,5,Fresh and tasty.,2026-06-19
9280,7086,5,"Loved it, will order again.",2026-06-12
9281,23467,5,Would not recommend.,2026-06-10
9282,1192,5,Order was missing an item.,2026-05-06
9283,108,1,Absolutely delicious.,2026-03-29
9284,24083,5,Food was cold on arrival.,2026-02-06
9285,12643,3,Food was cold on arrival.,2025-03-28
9286,15245,4,Packaging could be better.,2024-05-06
9287,17832,5,Would not recommend.,2026-07-05
9288,2296,2,Perfect as always.,2026-02-19
9289,6438,4,Rider was polite and quick.,2026-05-16
9290,4359,5,Portion size was small.,2025-01-31
9291,24077,5,Portion size was small.,2026-01-06
9292,10641,2,Food was cold on arrival.,2026-04-14
9293,650,3,Perfect as always.,2026-04-27
9294,15544,4,Portion size was small.,2026-04-06
9295,19969,3,Best biryani in town.,2026-02-09
9296,16798,5,Order was missing an item.,2025-07-06
9297,14572,4,Portion size was small.,2025-12-27
9298,2479,4,Value for money.,2025-07-29
9299,10221,4,Best biryani in town.,2025-07-16
9300,9995,3,Value for money.,2025-06-23
9301,3885,4,Average experience.,2024-12-25
9302,9763,5,Fresh and tasty.,2025-10-13
9303,9598,5,Order was missing an item.,2025-09-13
9304,24744,5,Would not recommend.,2025-07-10
9305,14578,5,Value for money.,2025-09-26
9306,4199,4,Average experience.,2025-01-28
9307,22408,,"Great food, arrived hot!",2026-04-29
9308,5180,5,Would not recommend.,2026-04-01
9309,24039,5,"Loved it, will order again.",2026-06-19
9310,12146,4,"Great food, arrived hot!",2026-06-28
9311,7867,2,Average experience.,2026-03-30
9312,20829,4,Best biryani in town.,2025-10-02
9313,7823,4,Value for money.,2025-09-28
9314,3511,3,Absolutely delicious.,2025-11-03
9315,14691,1,Rider was polite and quick.,2025-08-21
9316,15741,5,Perfect as always.,2026-05-30
9317,22132,,Delivery was late but food was good.,12/11/2025
9318,20107,4,Average experience.,2026-02-24
9319,18681,4,Portion size was small.,10/06/2025
9320,14372,3,Average experience.,2024-01-18
9321,7065,4,"Great food, arrived hot!",2026-02-23
9322,6589,2,Perfect as always.,2025-03-03
9323,16375,5,Would not recommend.,2025-11-29
9324,8467,4,Portion size was small.,2025-06-23
9325,10762,5,Portion size was small.,2026-06-20
9326,8593,5,Delivery was late but food was good.,2024-10-18
9327,11495,4,Packaging could be better.,2026-05-01
9328,1162,2,Portion size was small.,2026-03-25
9329,14013,,"Loved it, will order again.",2026-03-10
9330,10025,3,Delivery was late but food was good.,2025-11-26
9331,11608,5,"Loved it, will order again.",2026-05-03
9332,19289,5,Delivery was late but food was good.,2025-06-13
9333,11492,4,Delivery was late but food was good.,2026-05-13
9334,20600,1,Portion size was small.,2026-01-18
9335,18800,3,Rider was polite and quick.,2026-06-06
9336,19356,4,Would not recommend.,2026-04-24
9337,24945,5,Fresh and tasty.,2024-11-19
9338,12744,5,"Loved it, will order again.",2025-12-07
9339,6854,2,Would not recommend.,2026-03-02
9340,6167,4,Value for money.,2025-07-18
9341,15160,5,Would not recommend.,2025-02-25
9342,10888,5,Food was cold on arrival.,2026-06-21
9343,17357,,Delivery was late but food was good.,2026-01-07
9344,12329,4,"Great food, arrived hot!",2024-03-02
9345,7998,5,Average experience.,2026-05-01
9346,6902,4,Absolutely delicious.,2025-12-03
9347,4455,,Value for money.,2025-02-24
9348,440,3,Packaging could be better.,2025-04-21
9349,5706,5,"Loved it, will order again.",2025-09-12
9350,6579,5,Order was missing an item.,2026-05-11
9351,18877,3,Absolutely delicious.,2026-05-20
9352,17818,5,Order was missing an item.,2025-01-30
9353,13041,,"Loved it, will order again.",2025-08-28
9354,13706,5,Fresh and tasty.,2026-06-10
9355,23769,4,Order was missing an item.,2024-03-11
9356,760,3,Portion size was small.,2025-10-03
9357,16818,5,"Loved it, will order again.",2025-10-17
9358,2177,5,"Great food, arrived hot!",2026-05-26
9359,20391,5,"Great food, arrived hot!",2026-04-12
9360,21175,5,Rider was polite and quick.,2024-07-30
9361,8029,5,Value for money.,2026-03-13
9362,13866,4,Best biryani in town.,2026-06-25
9363,15846,2,"Great food, arrived hot!",2024-10-12
9364,8328,1,Fresh and tasty.,2025-01-09
9365,15812,5,Portion size was small.,2025-12-30
9366,1218,4,Would not recommend.,2026-03-22
9367,11920,5,Food was cold on arrival.,2025-08-27
9368,20796,1,Food was cold on arrival.,2025-03-31
9369,18923,4,Absolutely delicious.,2025-05-04
9370,6025,1,Absolutely delicious.,2026-03-01
9371,94,4,Average experience.,2026-03-27
9372,20251,,Would not recommend.,05/17/2026
9373,6269,5,Food was cold on arrival.,2025-03-05
9374,18459,3,"Loved it, will order again.",2026-06-17
9375,20566,4,Packaging could be better.,2024-03-21
9376,9291,4,Would not recommend.,2026-05-20
9377,3867,4,Delivery was late but food was good.,2024-11-11
9378,5188,5,Packaging could be better.,2026-03-10
9379,15427,4,Would not recommend.,2026-06-23
9380,17651,4,Would not recommend.,2026-02-07
9381,16366,5,"Great food, arrived hot!",2025-10-13
9382,1332,5,Perfect as always.,2025-08-11
9383,2515,5,"Great food, arrived hot!",2026-05-07
9384,19578,5,Absolutely delicious.,2025-02-10
9385,12796,5,Best biryani in town.,2025-07-11
9386,8841,5,Absolutely delicious.,2026-03-25
9387,11228,3,Perfect as always.,2025-10-10
9388,15271,4,Perfect as always.,2024-11-16
9389,20605,5,Rider was polite and quick.,2025-05-25
9390,3718,5,Packaging could be better.,2025-08-08
9391,16881,5,Average experience.,2025-10-26
9392,13420,5,Average experience.,2026-06-16
9393,12907,3,Order was missing an item.,2025-06-01
9394,101,4,Portion size was small.,2026-06-19
9395,17261,4,Order was missing an item.,2026-06-06
9396,23749,3,Portion size was small.,2026-04-08
9397,2599,5,Absolutely delicious.,2025-07-06
9398,9992,5,Best biryani in town.,2026-02-15
9399,4879,5,Perfect as always.,2026-06-12
9400,6745,3,Absolutely delicious.,2024-11-14
9401,24531,4,Perfect as always.,2025-10-21
9402,6564,5,"Loved it, will order again.",2026-03-11
9403,7189,5,Delivery was late but food was good.,2026-04-14
9404,13313,3,Packaging could be better.,2026-06-26
9405,11157,4,Average experience.,2025-10-03
9406,21217,1,Would not recommend.,2024-10-02
9407,22938,,Average experience.,2026-06-24
9408,19871,5,Rider was polite and quick.,2026-05-14
9409,485,4,Would not recommend.,2025-10-17
9410,4777,5,Portion size was small.,2026-06-12
9411,18293,5,Would not recommend.,2026-03-05
9412,7987,5,Value for money.,2025-01-01
9413,496,3,Perfect as always.,2025-04-12
9414,1960,2,Perfect as always.,2024-06-21
9415,22841,3,Packaging could be better.,2024-02-28
9416,16747,3,Perfect as always.,2025-10-15
9417,1642,5,"Loved it, will order again.",2026-04-17
9418,16612,2,Food was cold on arrival.,2024-02-06
9419,21610,,"Great food, arrived hot!",2024-09-07
9420,12857,4,Packaging could be better.,2026-01-02
9421,16267,3,Packaging could be better.,2025-07-15
9422,20523,4,Absolutely delicious.,2025-08-29
9423,3856,3,Average experience.,2025-11-13
9424,7137,4,Order was missing an item.,2025-10-21
9425,3829,2,Delivery was late but food was good.,2026-06-27
9426,21097,4,Portion size was small.,2024-07-26
9427,4814,3,Value for money.,2024-04-24
9428,10993,2,Value for money.,2024-10-28
9429,691,4,Average experience.,2026-02-04
9430,7421,4,Best biryani in town.,2026-01-03
9431,21234,5,Delivery was late but food was good.,2026-06-15
9432,24059,1,Food was cold on arrival.,2026-06-25
9433,17817,3,Order was missing an item.,2026-04-15
9434,8166,4,Packaging could be better.,2024-09-06
9435,836,5,Best biryani in town.,2026-06-18
9436,15806,2,Food was cold on arrival.,2025-11-18
9437,16594,,Food was cold on arrival.,2025-09-12
9438,23827,5,Would not recommend.,2024-02-22
9439,11047,4,Delivery was late but food was good.,2024-08-02
9440,10771,5,"Great food, arrived hot!",28/01/2026
9441,18133,4,Average experience.,2025-05-21
9442,15554,2,Rider was polite and quick.,2025-09-21
9443,11381,4,Rider was polite and quick.,2026-01-13
9444,3823,5,Average experience.,2026-05-20
9445,11705,3,Absolutely delicious.,2024-04-19
9446,10627,4,Rider was polite and quick.,06/28/2026
9447,4825,4,Absolutely delicious.,2025-12-05
9448,4141,3,"Great food, arrived hot!",2026-06-17
9449,9562,4,"Great food, arrived hot!",2025-02-16
9450,180,5,Best biryani in town.,2026-01-01
9451,8056,5,Best biryani in town.,2024-07-23
9452,1540,,Delivery was late but food was good.,2026-06-02
9453,12552,5,Portion size was small.,2025-03-06
9454,13237,4,Packaging could be better.,2025-07-08
9455,7391,5,Order was missing an item.,2024-12-21
9456,11990,5,Average experience.,2024-11-12
9457,8984,5,Portion size was small.,2024-11-28
9458,23110,4,"Loved it, will order again.",2025-03-14
9459,9672,3,Average experience.,2025-07-04
9460,537,2,Fresh and tasty.,2025-02-03
9461,24981,3,"Loved it, will order again.",2024-09-30
9462,3668,5,Delivery was late but food was good.,2025-10-05
9463,17506,5,Best biryani in town.,2024-11-12
9464,5456,5,Food was cold on arrival.,2025-10-06
9465,14922,5,Packaging could be better.,2025-08-02
9466,15763,5,Perfect as always.,2025-07-09
9467,20620,1,Packaging could be better.,2026-05-07
9468,23873,2,"Loved it, will order again.",2025-11-14
9469,16044,5,Food was cold on arrival.,2026-06-28
9470,21413,4,Delivery was late but food was good.,2026-01-19
9471,2703,2,Rider was polite and quick.,2025-07-16
9472,5599,5,Portion size was small.,2025-01-06
9473,23429,5,Best biryani in town.,2025-12-17
9474,11132,3,Fresh and tasty.,2024-03-25
9475,3609,4,Fresh and tasty.,2025-07-01
9476,5264,4,Rider was polite and quick.,2026-06-06
9477,533,5,Perfect as always.,2026-03-09
9478,20912,4,"Loved it, will order again.",2025-05-02
9479,14134,5,Perfect as always.,2025-12-25
9480,16426,3,Value for money.,2025-08-30
9481,7854,5,Order was missing an item.,2025-10-20
9482,15691,4,Delivery was late but food was good.,30/08/2025
9483,6239,4,Order was missing an item.,2024-10-09
9484,7569,5,"Loved it, will order again.",2026-02-25
9485,13051,4,Portion size was small.,2025-05-16
9486,8710,5,Delivery was late but food was good.,2025-12-01
9487,6468,4,Packaging could be better.,2024-07-03
9488,9954,4,Portion size was small.,2025-03-16
9489,18230,2,"Loved it, will order again.",2025-12-04
9490,22099,5,Average experience.,2026-06-09
9491,13912,5,Average experience.,2026-05-29
9492,22343,5,"Great food, arrived hot!",2025-09-30
9493,9480,5,"Great food, arrived hot!",2024-08-10
9494,13888,5,Average experience.,2024-11-22
9495,4926,4,"Loved it, will order again.",2025-12-04
9496,24287,3,Perfect as always.,2024-03-28
9497,891,5,Absolutely delicious.,2025-01-25
9498,8298,5,Fresh and tasty.,2025-12-29
9499,14992,1,Portion size was small.,2026-05-31
9500,10795,1,Delivery was late but food was good.,2025-06-22
9501,16857,5,Absolutely delicious.,2026-06-10
9502,4345,4,Value for money.,2025-05-12
9503,21573,4,Best biryani in town.,2024-10-16
9504,20135,4,Perfect as always.,2024-02-04
9505,14416,5,Delivery was late but food was good.,2025-07-28
9506,22466,4,Food was cold on arrival.,2025-11-08
9507,2126,4,Order was missing an item.,2026-04-21
9508,20959,2,Portion size was small.,2026-05-21
9509,495,4,Best biryani in town.,2026-03-05
9510,12507,2,"Great food, arrived hot!",2025-09-08
9511,11912,1,Best biryani in town.,2026-03-10
9512,19601,5,Absolutely delicious.,2026-04-13
9513,15392,5,Best biryani in town.,2024-11-12
9514,4388,3,Food was cold on arrival.,2025-05-28
9515,4956,4,Average experience.,2024-01-05
9516,5801,4,Portion size was small.,2024-05-27
9517,6883,4,"Loved it, will order again.",2026-02-15
9518,16540,5,Best biryani in town.,2026-02-18
9519,24254,2,"Great food, arrived hot!",2024-06-29
9520,23489,4,Food was cold on arrival.,2025-02-05
9521,24954,4,Rider was polite and quick.,2025-09-30
9522,15311,3,"Great food, arrived hot!",2026-05-23
9523,16400,5,"Great food, arrived hot!",2024-04-17
9524,16301,3,Absolutely delicious.,20/03/2026
9525,8138,5,Value for money.,2025-05-30
9526,3940,5,Portion size was small.,2024-11-01
9527,19155,5,Would not recommend.,2025-09-05
9528,1571,4,Average experience.,2025-09-18
9529,20758,4,Packaging could be better.,2025-06-10
9530,18115,5,"Loved it, will order again.",2026-05-12
9531,7564,4,Delivery was late but food was good.,2026-05-06
9532,17137,,Portion size was small.,2025-02-05
9533,20527,4,Fresh and tasty.,2024-11-12
9534,7348,5,Food was cold on arrival.,2025-09-21
9535,15184,3,Order was missing an item.,2026-05-23
9536,16408,5,Average experience.,2025-11-13
9537,2734,5,Best biryani in town.,2025-10-06
9538,3435,3,Delivery was late but food was good.,2026-04-17
9539,11209,5,Packaging could be better.,2024-10-12
9540,12002,2,Food was cold on arrival.,2026-03-06
9541,12059,4,"Great food, arrived hot!",2026-01-21
9542,8054,3,Fresh and tasty.,2026-04-20
9543,173,5,Packaging could be better.,2026-04-30
9544,10785,4,Fresh and tasty.,2024-11-16
9545,21517,4,Would not recommend.,2025-11-18
9546,750,3,Would not recommend.,2026-07-02
9547,7164,3,Best biryani in town.,2026-02-20
9548,20890,3,Portion size was small.,2026-06-26
9549,3440,1,Rider was polite and quick.,2024-08-06
9550,18012,3,Fresh and tasty.,2026-06-09
9551,12568,4,Order was missing an item.,2026-02-26
9552,6996,5,Packaging could be better.,2025-08-02
9553,15124,4,Fresh and tasty.,2025-07-30
9554,24955,5,Absolutely delicious.,2025-04-17
9555,12054,5,Packaging could be better.,2025-01-15
9556,12576,5,Delivery was late but food was good.,2025-04-09
9557,12731,5,Packaging could be better.,2025-12-14
9558,9457,5,Would not recommend.,2025-10-26
9559,21830,4,Absolutely delicious.,2025-10-26
9560,10322,5,Fresh and tasty.,2025-08-11
9561,6243,3,Would not recommend.,2025-07-15
9562,16727,4,Delivery was late but food was good.,2025-07-04
9563,4072,4,Order was missing an item.,2026-01-12
9564,13413,1,Delivery was late but food was good.,2025-08-16
9565,12240,4,"Loved it, will order again.",2025-11-17
9566,6230,4,Average experience.,2024-12-18
9567,19520,3,Average experience.,2025-10-04
9568,8524,2,"Great food, arrived hot!",2024-10-12
9569,24740,2,Food was cold on arrival.,2025-04-13
9570,791,5,"Great food, arrived hot!",2025-02-08
9571,7101,4,Rider was polite and quick.,2025-11-26
9572,15168,4,Food was cold on arrival.,2026-05-18
9573,13190,3,Packaging could be better.,2026-04-03
9574,2450,4,Portion size was small.,2024-10-13
9575,20662,5,Perfect as always.,2026-02-25
9576,1151,4,Average experience.,2026-06-20
9577,19514,4,Packaging could be better.,2025-02-16
9578,4840,5,Value for money.,2026-01-24
9579,14469,4,Value for money.,2026-07-09
9580,14963,3,Perfect as always.,2024-08-30
9581,5991,2,Absolutely delicious.,2026-03-20
9582,18586,4,Order was missing an item.,2024-09-10
9583,20178,1,Fresh and tasty.,2025-06-10
9584,5567,5,Fresh and tasty.,2026-01-01
9585,21160,5,Value for money.,2025-08-13
9586,13263,1,Order was missing an item.,2025-07-08
9587,14428,3,"Great food, arrived hot!",2026-06-17
9588,801,5,Order was missing an item.,2025-11-09
9589,2672,4,Would not recommend.,2025-05-28
9590,22062,3,Best biryani in town.,2025-03-07
9591,18822,5,"Loved it, will order again.",2025-07-05
9592,10215,2,Delivery was late but food was good.,2024-12-13
9593,7469,4,"Loved it, will order again.",2025-04-13
9594,7566,5,Rider was polite and quick.,2026-02-02
9595,24362,3,Fresh and tasty.,2025-10-17
9596,21748,4,Food was cold on arrival.,2026-06-23
9597,5798,3,Packaging could be better.,2025-11-24
9598,15454,5,Food was cold on arrival.,2024-03-21
9599,7096,4,"Loved it, will order again.",2025-12-17
9600,6210,2,Rider was polite and quick.,2025-06-06
9601,17981,2,Value for money.,2025-06-04
9602,12789,5,Would not recommend.,2025-09-15
9603,2890,4,"Great food, arrived hot!",2026-06-11
9604,2111,5,Order was missing an item.,2025-11-06
9605,15023,3,Order was missing an item.,2026-03-29
9606,2104,5,Would not recommend.,2025-01-25
9607,9402,4,Would not recommend.,2025-03-26
9608,12909,4,Perfect as always.,2026-03-20
9609,5060,5,Fresh and tasty.,2026-04-08
9610,18352,4,"Great food, arrived hot!",2026-01-24
9611,6720,3,Portion size was small.,2026-05-27
9612,4367,3,"Great food, arrived hot!",2024-04-09
9613,942,2,Food was cold on arrival.,2026-04-05
9614,17972,4,"Great food, arrived hot!",2026-05-29
9615,16233,2,Rider was polite and quick.,2026-01-11
9616,7214,,Would not recommend.,2026-02-25
9617,22141,3,Rider was polite and quick.,2025-10-24
9618,1643,5,Packaging could be better.,2025-02-10
9619,11473,4,Portion size was small.,2025-12-14
9620,23340,3,Absolutely delicious.,2025-12-07
9621,1683,4,Fresh and tasty.,2024-12-20
9622,24898,4,Perfect as always.,2026-06-13
9623,1672,5,Delivery was late but food was good.,2026-03-30
9624,11143,1,"Loved it, will order again.",2024-07-04
9625,16190,5,Fresh and tasty.,2025-10-19
9626,6799,1,Delivery was late but food was good.,2025-01-02
9627,14186,3,Value for money.,2026-02-22
9628,17549,4,Average experience.,2025-09-17
9629,24126,4,Rider was polite and quick.,2025-11-19
9630,13740,5,"Loved it, will order again.",2026-03-31
9631,4242,5,Value for money.,2026-05-05
9632,23791,4,Portion size was small.,2026-07-02
9633,3985,3,Food was cold on arrival.,2026-04-04
9634,4168,,Absolutely delicious.,2025-12-24
9635,24007,5,Delivery was late but food was good.,2025-10-20
9636,16465,4,"Loved it, will order again.",2026-01-11
9637,4227,5,Fresh and tasty.,2026-03-18
9638,24387,2,Absolutely delicious.,2026-04-24
9639,14357,5,Value for money.,2026-05-22
9640,19837,4,Value for money.,2026-06-30
9641,8961,5,Perfect as always.,2025-08-18
9642,6104,5,Average experience.,2026-05-30
9643,7319,5,"Loved it, will order again.",2026-03-30
9644,1599,4,Value for money.,2025-12-05
9645,13240,5,Food was cold on arrival.,2024-11-18
9646,16116,5,Delivery was late but food was good.,2025-11-03
9647,14581,3,Value for money.,2026-03-30
9648,18878,4,Would not recommend.,2026-02-20
9649,20336,,Absolutely delicious.,2026-01-04
9650,15285,3,Portion size was small.,2026-01-15
9651,1064,4,Packaging could be better.,2025-03-04
9652,4794,5,"Loved it, will order again.",2026-05-24
9653,5543,5,Perfect as always.,2024-11-15
9654,9699,4,Average experience.,2025-08-10
9655,1419,3,"Loved it, will order again.",2024-08-24
9656,204,5,"Loved it, will order again.",2026-05-22
9657,216,3,Perfect as always.,2026-05-06
9658,18629,4,Portion size was small.,2026-06-29
9659,17509,1,Best biryani in town.,2026-05-17
9660,10782,4,Best biryani in town.,2025-12-20
9661,4599,3,Rider was polite and quick.,2025-06-23
9662,19411,5,Portion size was small.,2026-06-16
9663,22729,3,Portion size was small.,2025-08-14
9664,2376,5,Value for money.,2026-06-24
9665,23083,3,"Loved it, will order again.",2024-11-23
9666,1518,5,Packaging could be better.,2026-06-13
9667,2574,5,Fresh and tasty.,2024-12-04
9668,24174,4,Absolutely delicious.,2026-06-28
9669,5708,1,Best biryani in town.,2025-09-30
9670,12642,2,Food was cold on arrival.,2025-07-13
9671,9717,4,"Great food, arrived hot!",2024-03-07
9672,22299,3,Best biryani in town.,2025-06-14
9673,15368,5,Delivery was late but food was good.,24/01/2026
9674,2951,4,Perfect as always.,2026-04-17
9675,17626,5,Food was cold on arrival.,2026-05-18
9676,6185,5,Delivery was late but food was good.,2025-01-12
9677,3882,4,Portion size was small.,2026-06-12
9678,12320,,"Great food, arrived hot!",2026-03-02
9679,22350,4,Portion size was small.,2026-02-20
9680,1340,4,Packaging could be better.,2025-09-16
9681,10835,4,"Great food, arrived hot!",2025-06-04
9682,20771,,Food was cold on arrival.,2026-04-03
9683,19541,5,Best biryani in town.,2025-11-19
9684,4112,5,Food was cold on arrival.,2025-04-20
9685,18598,3,Fresh and tasty.,2024-12-04
9686,288,4,Rider was polite and quick.,2025-06-16
9687,19318,4,Portion size was small.,2025-03-17
9688,16360,5,Perfect as always.,2026-05-06
9689,5995,5,Delivery was late but food was good.,2025-03-29
9690,2091,4,Order was missing an item.,2024-12-23
9691,20338,1,Portion size was small.,2026-06-13
9692,2082,3,Would not recommend.,2026-06-05
9693,8789,4,"Great food, arrived hot!",2025-04-22
9694,6102,3,Rider was polite and quick.,2024-07-22
9695,13343,5,Delivery was late but food was good.,2025-06-05
9696,5748,3,Rider was polite and quick.,2024-10-08
9697,20609,5,Absolutely delicious.,2026-05-02
9698,17714,4,Best biryani in town.,2026-04-15
9699,13770,1,Order was missing an item.,2025-08-07
9700,23343,5,Perfect as always.,2026-06-21
9701,16704,2,Best biryani in town.,2024-05-24
9702,9865,5,Delivery was late but food was good.,2026-03-24
9703,7314,4,Fresh and tasty.,2025-08-26
9704,13746,2,Would not recommend.,2026-05-08
9705,2809,2,Best biryani in town.,2026-05-01
9706,23486,5,Food was cold on arrival.,2025-04-01
9707,18663,4,Food was cold on arrival.,2026-02-06
9708,15086,5,Fresh and tasty.,2025-04-05
9709,20557,4,Portion size was small.,2026-02-07
9710,19267,5,Food was cold on arrival.,2025-08-25
9711,14551,4,Best biryani in town.,2025-10-18
9712,20648,5,Perfect as always.,2025-09-12
9713,10549,1,"Great food, arrived hot!",2024-09-30
9714,11310,1,Portion size was small.,2026-05-05
9715,1563,5,Rider was polite and quick.,2025-04-09
9716,10380,5,Rider was polite and quick.,2025-05-28
9717,9773,4,Delivery was late but food was good.,2026-04-08
9718,13748,4,Fresh and tasty.,2025-05-24
9719,3408,4,Value for money.,2026-06-28
9720,23386,5,Order was missing an item.,2026-02-15
9721,14210,2,Value for money.,2025-07-09
9722,17150,4,Food was cold on arrival.,2026-03-26
9723,6679,3,Portion size was small.,2024-03-08
9724,18507,5,Food was cold on arrival.,2026-03-14
9725,17765,4,Value for money.,2026-03-17
